Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC Flag,Sub-Sector,Sector,State,Facility Size,Outlook,Source,Why Target,ACER Pitch
Swarnaa Techno Constructions Pvt. Ltd.,Non-fund-based financial facility/instrument,BRICKWORK,A 4,2025-12-15,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Swarnaa Techno Constructions Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,BB-,2025-12-15,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
T 3 Urban Developers Ltd.,Term loans,ACUITE,D,2025-10-17,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
T N A Readymix India Pvt. Ltd.,Bank Guarantee,ICRA,A 4,2025-07-21,MEDIUM,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
T P Buildtech Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-08-21,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tamilnadu Cements Corpn. Ltd.,Non-fund-based financial facility/instrument,BRICKWORK,A 4,2025-09-24,MEDIUM,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tamilnadu Cements Corpn. Ltd.,Term loans,BRICKWORK,BB,2025-09-24,MEDIUM,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tejas Constructions & Infrastructure Pvt. Ltd.,Non-government debt,IND-RA,D,2025-11-24,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tribeni Constructions Ltd.,Non-government debt,ICRA,A-/A2+,2025-09-23,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tribeni Constructions Ltd.,Non-government debt,ICRA,A-/A2+,2025-11-13,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Trishul Buildtech & Infrastructures Pvt. Ltd.,Long term Loans,ACUITE,BB+,2025-12-03,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Trishul Buildtech & Infrastructures Pvt. Ltd.,Term loans,ACUITE,BB+,2025-12-03,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Twamev Construction & Infrastructure Ltd.,Bank Guarantee,ACUITE,D,2025-08-14,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Twamev Construction & Infrastructure Ltd.,Term loans,ACUITE,D,2025-08-14,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
U C N Construction Co. Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-06-23,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
U P S Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-09,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Unique Construction,Long Term Bank Facilities,Infomerics,IVR BBB- (INC)(Downgraded),2025-09-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 18.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Unique Construction,Short Term Bank Facilities,Infomerics,IVR A3 (INC)(Downgraded),2025-09-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 182.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Unique Construction,Long Term Bank Facilities,Infomerics,IVR BBB- (INC)(Downgraded),2025-09-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 18.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Unique Construction,Short Term Bank Facilities,Infomerics,IVR A3 (INC)(Downgraded),2025-09-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,Rs. 182.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vag Buildtech Ltd.,Bank Guarantee,CRISIL,D,2025-06-24,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vag Buildtech Ltd.,Long term Loans,CRISIL,D,2025-06-24,MEDIUM,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vaishnaoi Infratech & Developers Pvt. Ltd.,Long term Loans,CRISIL,B+,2025-11-25,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vaishno Devi Realty Pvt. Ltd.,Term loans,BRICKWORK,C,2025-11-14,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vallabh Textiles Co. Ltd.,Letter Of credit,CRISIL,D,2025-07-11,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vallabh Textiles Co. Ltd.,Long term Loans,CRISIL,D,2025-07-11,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vallabh Textiles Co. Ltd.,Term loans,CRISIL,D,2025-07-11,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vallabh Textiles Co. Ltd.,Letter Of credit,ACUITE,D,2025-11-03,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vallabh Textiles Co. Ltd.,Long term Loans,ACUITE,D,2025-11-03,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vallabh Textiles Co. Ltd.,Term loans,ACUITE,D,2025-11-03,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vallabhaneni Constructions Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vellingiri Andavar Textiles Pvt. Ltd.,Bank Guarantee,ACUITE,A 4+,2025-10-24,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vellingiri Andavar Textiles Pvt. Ltd.,Term loans,ACUITE,BB,2025-10-24,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vibrant Constructions Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-07-15,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vibrant Constructions Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vibrant Constructions Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2025-09-29,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vijay Textiles Ltd.,Non-fund based working capital limit,IND-RA,D,2025-07-18,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vijay Textiles Ltd.,Term loans,IND-RA,D,2025-07-18,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Viraj Constructions Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Viraj Constructions Pvt. Ltd.,Term loans,IND-RA,B+,2025-07-18,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Viraj Constructions Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-09-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Viraj Constructions Pvt. Ltd.,Term loans,BRICKWORK,B-,2025-09-08,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vivek Realty & Resorts Pvt. Ltd.,Term loans,IND-RA,B,2025-07-18,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Wadhwa Construction & Infrastructure Pvt. Ltd.,Term loans,BRICKWORK,BB-,2025-09-29,MEDIUM,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
White House Tiles Pvt. Ltd.,Bank Guarantee,BRICKWORK,D,2025-08-14,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
White House Tiles Pvt. Ltd.,Term loans,BRICKWORK,D,2025-08-14,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Whitegold Ceramics Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-10-30,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Whitegold Ceramics Pvt. Ltd.,Term loans,CRISIL,B,2025-10-30,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Xrbia Developers Ltd.,Non-fund-based financial facility/instrument,ICRA,D,2025-07-28,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Xrbia Developers Ltd.,Term loans,ICRA,D,2025-07-28,MEDIUM,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Zandros Granito LLP,Long Term Facility - Fund-Based - Term Loan,Infomerics,IVR B- (INC)(Reaffirmed),2025-09-22,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,Rs. 9.85 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Zandros Granito LLP,Long Term Facility - Fund-Based - Cash Credit,Infomerics,IVR B- (INC)(Reaffirmed),2025-09-22,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,Rs. 6.50 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Zandros Granito LLP,Short Term Facility - Non-Fund Based - Bank Guarantee,Infomerics,IVR A4 (INC)(Reaffirmed),2025-09-22,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,Rs. 2.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Zarko Granito Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-09-01,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Zarko Granito Pvt. Ltd.,Term loans,BRICKWORK,C,2025-09-01,MEDIUM,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating approaching renewal (6-12 months old),"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
A C D C Saideep Buildcon Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-12-23,LOW,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
A C D C Saideep Buildcon Pvt. Ltd.,Letter Of credit,CRISIL,A 4+,2025-12-23,LOW,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
A C D C Saideep Buildcon Pvt. Ltd.,Term loans,CRISIL,BB,2025-12-23,LOW,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
A P R Constructions Ltd.,Non-government debt,IND-RA,B/A4,2026-01-16,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
A P R Constructions Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,2026-02-17,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ICRA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
A S C Builders Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2026-02-27,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Aarti Infrastructure & Buildcon Ltd.,Non-government debt,IND-RA,B-/A4,2026-01-16,LOW,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Adil Textiles Pvt. Ltd.,Term loans,CRISIL,A 4,2026-04-21,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Aditya Construction Co. India Pvt. Ltd.,Term loans,BRICKWORK,C,2026-02-04,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Adwaith Textiles Pvt. Ltd.,Bank Guarantee,IND-RA,A 4+,2026-01-09,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Adwaith Textiles Pvt. Ltd.,Letter Of credit,IND-RA,A 4+,2026-01-09,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Adwaith Textiles Pvt. Ltd.,Term loans,IND-RA,BB-,2026-01-09,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Adwalpalkar Constructions & Resorts Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2026-01-27,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Adwalpalkar Constructions & Resorts Pvt. Ltd.,Long term Loans,ACUITE,C,2026-01-27,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Adwalpalkar Constructions & Resorts Pvt. Ltd.,Term loans,ACUITE,C,2026-01-27,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ahinsa Infrastructure & Developers Ltd.,Term loans,ACUITE,B-,2026-04-13,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Alok Buildtech Pvt. Ltd.,Bank Guarantee,ACUITE,A 4,2026-01-06,LOW,Y,Construction — General,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at ACUITE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Amar Prakaash Developerss Pvt. Ltd.,Term loans,IND-RA,D,2026-04-02,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Ambuj Hotel and Real Estate Private Limited,Long Term Bank Facilities,Infomerics,IVR C+ (INC)(Downgraded),2026-02-03,LOW,Y,Real Estate / Housing Developer,Construction,,Rs. 40.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Amit Buildwell Private Limited,Long Term Bank Facilities,Infomerics,IVR BB (INC) (Downgraded),2026-01-27,LOW,Y,Construction — General,Construction,,Rs. 7.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Amit Buildwell Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC),2026-01-27,LOW,Y,Construction — General,Construction,,Rs. 18.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Amitech Textiles Ltd.,Bank Guarantee,BRICKWORK,D,2026-03-11,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Amitech Textiles Ltd.,Term loans,BRICKWORK,D,2026-03-11,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Anil Buildcon India Private Limited,Long Term /Short Term Bank Facility,Infomerics,IVR B+/IVR A4; (INC)(Downgraded),2026-02-09,LOW,Y,Construction — General,Construction,,Rs. 28.00 Cr.,Negative/-,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Anil Buildcon India Private Limited,Short Term Bank Facility,Infomerics,IVR A4 (INC)(Reaffirmed),2026-02-09,LOW,Y,Construction — General,Construction,,Rs. 0.60 Cr.,Nil,Infomerics,INC status — not cooperating with current rater,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Antonova Tiles (India) Pvt. Ltd.,Bank Guarantee,CARE,A 4,2026-04-10,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Antonova Tiles (India) Pvt. Ltd.,Term loans,CARE,B,2026-04-10,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Anuj Textiles Pvt. Ltd.,Term loans,IND-RA,D,2025-12-17,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Aparna Constructions & Estates Pvt. Ltd.,Long term Loans,CRISIL,BB+,2026-04-16,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Aparna Constructions & Estates Pvt. Ltd.,Term loans,CRISIL,BB+,2026-04-16,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Arjunvaishnavi Infrastructure & Developers Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2026-01-21,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Arjunvaishnavi Infrastructure & Developers Pvt. Ltd.,Long term Loans,CRISIL,BB+,2026-01-21,LOW,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Arora Construction Co. Pvt. Ltd.,Bank Guarantee,BRICKWORK,C,2026-01-23,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Arrow Constructions Ltd.,Non-government debt,IND-RA,D,2026-04-02,LOW,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Arrow Textiles Ltd. [Merged],Fund based financial facility/instrument,CRISIL,B+,2026-01-12,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Arrow Textiles Ltd. [Merged],Term loans,CRISIL,B+,2026-01-12,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Associated Ceramics Ltd.,Bank Guarantee,CRISIL,A 4,2026-02-28,LOW,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
