Company Name,Instrument Type,Current Rater,Rating,Rating Date,Urgency,INC Flag,Sub-Sector,Sector,State,Facility Size,Outlook,Source,Why Target,ACER Pitch
Shri T P Textiles Pvt. Ltd.,Term loans,BRICKWORK,C,2025-05-20,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Skytouch Ceramic Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-06-12,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Skytouch Ceramic Pvt. Ltd.,Long term Loans,CRISIL,B,2025-06-12,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Skytouch Ceramic Pvt. Ltd.,Term loans,CRISIL,B,2025-06-12,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Smart Developers,Long Term Bank Facility,Infomerics,IVR BB+ (INC)(Downgraded),2025-02-10,HIGH,Y,Real Estate / Housing Developer,Construction,,Rs. 100.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Sologres Granito Pvt. Ltd.,Non-government debt,CARE,BB/A4,2025-05-29,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Sologres Granito Pvt. Ltd.,Term loans,CARE,BB,2025-05-29,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Spectra Constructions Pvt. Ltd.,Fund based financial facility/instrument,BRICKWORK,B+,2025-05-29,HIGH,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Spectra Constructions Pvt. Ltd.,Term loans,BRICKWORK,B+,2025-05-29,HIGH,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Spinora Tiles Private Limited,Long Term Bank Facilities,Infomerics,IVR C (INC)(Downgraded),2025-05-09,HIGH,Y,Building Materials — Tiles/Stone,Construction,,Rs. 13.54 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Spinora Tiles Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-05-09,HIGH,Y,Building Materials — Tiles/Stone,Construction,,Rs. 1.75 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Spinora Tiles Private Limited,Long Term Bank Facilities,Infomerics,IVR C (INC)(Downgraded),2025-05-09,HIGH,Y,Building Materials — Tiles/Stone,Construction,,Rs. 13.54 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Spinora Tiles Private Limited,Short Term Bank Facilities,Infomerics,IVR A4 (INC)(Reaffirmed),2025-05-09,HIGH,Y,Building Materials — Tiles/Stone,Construction,,Rs. 1.75 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Spinora Tiles Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-05-08,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Spinora Tiles Pvt. Ltd.,Term loans,CRISIL,B,2025-05-08,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Sree Iswarya Textiles Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,2025-05-15,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Sree Iswarya Textiles Pvt. Ltd.,Term loans,IND-RA,BB+,2025-05-15,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at IND-RA — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Sri Srinivasa Constructions India Pvt. Ltd.,Bank Guarantee,CRISIL,A 4,2025-06-12,HIGH,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Sri Srinivasa Constructions India Pvt. Ltd.,Bank Guarantee,CRISIL,B+,2025-06-12,HIGH,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Sri Vasudeva Textiles Private Limited,Long Term Bank Facilities - Term Loan,Infomerics,IVR BB- (INC)(Downgraded),2024-12-18,HIGH,Y,Building Materials — Tiles/Stone,Construction,,Rs. 30.48 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Sri Vasudeva Textiles Private Limited,Long Term Bank Facilities - Cash Credit,Infomerics,IVR BB- (INC)(Downgraded),2024-12-18,HIGH,Y,Building Materials — Tiles/Stone,Construction,,Rs. 30.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Swastik Cement Products Pvt. Ltd.,Fund based financial facility/instrument,CARE,C,2025-05-08,HIGH,Y,Building Materials — Cement/Concrete,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tassos Construction Private Limited,Long Term Bank Facilities,Infomerics,IVR D (INC)(Downgraded),2025-04-04,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 35.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tassos Construction Private Limited,Long Term /Short Term Bank Facilities,Infomerics,IVR D (INC)(Downgraded),2025-04-04,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 20.00 Cr.,Nil,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tirupur Textiles Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 4,2025-05-21,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tirupur Textiles Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,2025-05-21,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tirupur Textiles Pvt. Ltd.,Letter Of credit,BRICKWORK,A 4,2025-05-21,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Tirupur Textiles Pvt. Ltd.,Term loans,BRICKWORK,C,2025-05-21,HIGH,Y,Building Materials — Tiles/Stone,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vashisth Builders & Engineers Ltd.,Bank Guarantee,CRISIL,A 4,2025-05-26,HIGH,Y,Construction Contractor / EPC,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CRISIL — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vedic Realty Pvt. Ltd.,Term loans,BRICKWORK,D,2025-05-07,HIGH,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at BRICKWORK — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vijay Suraksha Realty LLP,Long Term Bank Facilities,Infomerics,IVR C (INC)(Downgraded),2025-04-18,HIGH,Y,Real Estate / Housing Developer,Construction,,Rs. 550.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Vijay Suraksha Realty LLP,Long Term Bank Facilities,Infomerics,IVR C (INC)(Downgraded),2025-04-18,HIGH,Y,Real Estate / Housing Developer,Construction,,Rs. 550.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Wadhwa Construction & Infrastructure Private Limited (WCIPL),Long Term Fund Based Bank Facilities,Infomerics,IVR BB+ (INC)(Downgraded),2025-05-21,HIGH,Y,Construction Contractor / EPC,Construction,,Rs. 520.00 Cr.,Negative,Infomerics,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at Infomerics — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Xrbia Developers Ltd.,Bank Guarantee,CARE,D,2025-06-03,HIGH,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Xrbia Developers Ltd.,Term loans,CARE,D,2025-06-03,HIGH,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
Xrbia Developers Ltd.,Term loans,CARE,D,2025-06-03,HIGH,Y,Real Estate / Housing Developer,Construction,,,,D365,INC status — not cooperating with current rater | Rating overdue (>12 months) — annual renewal pending,"Your rating is INC at CARE — ACER offers clean break: new rating in 15 days, dedicated construction sector analyst"
A C Roy Shipbuilders Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 2,2025-05-27,HIGH,N,Construction Contractor / EPC,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs IND-RA
A C Roy Shipbuilders Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 2,2025-05-27,HIGH,N,Construction Contractor / EPC,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs IND-RA
ABB Infra Buildtech Private Limited (AIBPL),Long Term Bank Facilities,Infomerics,IVR BBB (Assigned),2025-03-24,HIGH,N,Construction — General,Construction,,Rs. 41.70 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
ACDC Saideep Buildcon Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),2025-05-15,HIGH,N,Construction — General,Construction,,Rs. 14.83 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
ACDC Saideep Buildcon Private Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Assigned),2025-05-15,HIGH,N,Construction — General,Construction,,Rs. 82.00 Cr.,Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
ACDC Saideep Buildcon Private Limited,Long Term Bank Facilities- Proposed,Infomerics,IVR BBB- (Assigned),2025-05-15,HIGH,N,Construction — General,Construction,,Rs. 3.17 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
AGC Infracon Private Limited (Erstwhile AG Construction),Long Term Facilities,Infomerics,IVR BBB- (Upgraded),2025-04-23,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 20.98 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
AGC Infracon Private Limited (Erstwhile AG Construction),Short Term Facilities,Infomerics,IVR A3 (Upgraded),2025-04-23,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 215.00 Cr.,Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
ANS Constructions Private Limited,Long Term Facilities,Infomerics,IVR BBB- (Reaffirmed),2024-12-11,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 17.21 Cr. (increased from Rs.10.48 crore),Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
ANS Constructions Private Limited,Short Term Facilities,Infomerics,IVR A3 (Reaffirmed),2024-12-11,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 83.39 Cr. (increased from Rs.75.00 crore),Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
ANS Constructions Private Limited,Long Term Facilities,Infomerics,IVR BBB- (Reaffirmed),2024-12-11,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 17.21 Cr. (increased from Rs.10.48 crore),Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
ANS Constructions Private Limited,Short Term Facilities,Infomerics,IVR A3 (Reaffirmed),2024-12-11,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 83.39 Cr. (increased from Rs.75.00 crore),Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
AVP Infracon Limited (erstwhile AVP Constructions Private Limited),Long Term Bank Facilities,Infomerics,IVR BB (Reaffirmed and Withdrawn),2024-05-28,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 12.50 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
AVP Infracon Limited (erstwhile AVP Constructions Private Limited),Short Term Bank Facilities,Infomerics,IVR A4+ (Reaffirmed and Withdrawn),2024-05-28,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 4.00 Cr.,Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
AYB Buildcon LLP,Long Term Bank Facility,Infomerics,Withdrawn,2025-01-28,HIGH,N,Construction — General,Construction,,0.00 (Previously Rs. 138.50 Crore),Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Adamas Builders Pvt. Ltd.,Term loans,IND-RA,AA,2025-05-12,HIGH,N,Construction Contractor / EPC,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs IND-RA
Adamas Builders Pvt. Ltd.,Term loans,IND-RA,AA,2025-05-12,HIGH,N,Construction Contractor / EPC,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs IND-RA
Adarsh Realty and Hotels Private Limited,Non-Convertible Debentures,Infomerics,Withdrawn,2024-04-22,HIGH,N,Real Estate / Housing Developer,Construction,,-,Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Adhunik Construction Company,Long Term Bank Facilities,Infomerics,IVR BB (Assigned),2025-01-22,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 5.79 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Adhunik Construction Company,Short Term Bank Facilities,Infomerics,IVR A4 (Assigned),2025-01-22,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 25.00 Cr.,Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Akarshak Realty Pvt. Ltd.,Term loans,ACUITE,BBB-,2025-06-09,HIGH,N,Real Estate / Housing Developer,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs ACUITE
Akash Ceramics Pvt. Ltd.,Bank Guarantee,CRISIL,A 4+,2025-06-11,HIGH,N,Building Materials — Tiles/Stone,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs CRISIL
Akash Ceramics Pvt. Ltd.,Long term Loans,CRISIL,BB-,2025-06-11,HIGH,N,Building Materials — Tiles/Stone,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs CRISIL
Ambience Commercial Developers Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB (Upgraded),2025-05-05,HIGH,N,Real Estate / Housing Developer,Construction,,Rs. 600.26 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Amhara Construction Pvt. Ltd.,Bank Guarantee,BRICKWORK,A 3,2025-05-21,HIGH,N,Construction Contractor / EPC,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs BRICKWORK
Anand Buildtech Private Limited,Long Term Bank Facilities,Infomerics,IVR BB+ (Assigned),2025-01-15,HIGH,N,Construction — General,Construction,,Rs. 74.70 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Andhra Cements Ltd.,Non-fund based working capital limit,IND-RA,A 3+,2025-05-08,HIGH,N,Building Materials — Cement/Concrete,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs IND-RA
Andhra Cements Ltd.,Term loans,IND-RA,BBB,2025-05-08,HIGH,N,Building Materials — Cement/Concrete,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs IND-RA
Andhra Cements Ltd.,Term loans,IND-RA,BBB,2025-05-08,HIGH,N,Building Materials — Cement/Concrete,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs IND-RA
Andhra Cements Ltd.,Term loans,IND-RA,BBB,2025-05-08,HIGH,N,Building Materials — Cement/Concrete,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs IND-RA
Aravind Ceramics Pvt. Ltd.,Term loans,IND-RA,BB+,2025-05-28,HIGH,N,Building Materials — Tiles/Stone,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs IND-RA
Arcons Infrastructures & Constructions Private Limited (AICPL),Long Term Fund Based Bank Facilities - Cash Credit,Infomerics,IVR BBB (Reaffirmed),2025-03-26,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 80.00 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Arcons Infrastructures & Constructions Private Limited (AICPL),Short Term Non-Fund Based Bank Facilities - Bank Guarantee,Infomerics,IVR A3+ (Reaffirmed),2025-03-26,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 156.00 Cr. (enhanced from Rs. 105.00 Cr),Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Arcons Infrastructures & Constructions Private Limited (AICPL),Proposed Short Term Non-Fund Based Bank Facilities - Bank Guarantee,Infomerics,IVR A3+ (Assigned),2025-03-26,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 74.00 Cr.,Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Ashoka Buildcon Ltd.,Fund based financial facility/instrument,CRISIL,AA-,2025-05-07,HIGH,N,Construction — General,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs CRISIL
Ashoka Buildcon Ltd.,Term loans,CRISIL,AA-,2025-05-07,HIGH,N,Construction — General,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs CRISIL
Ashoka Buildcon Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 1+,2025-05-07,HIGH,N,Construction — General,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs CRISIL
Ashoka Buildcon Ltd.,Non-fund-based financial facility/instrument,CRISIL,A 1+,2025-05-07,HIGH,N,Construction — General,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs CRISIL
Ashoka Buildcon Ltd.,Bank Guarantee,ACUITE,A 1+,2025-06-03,HIGH,N,Construction — General,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs ACUITE
Ashoka Buildcon Ltd.,Short-term loan,ACUITE,A 1+,2025-06-03,HIGH,N,Construction — General,Construction,,,,D365,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs ACUITE
Ashwatha Developers,Non-Convertible Debentures (Proposed),Infomerics,IVR B+ (Withdrawn),2018-07-10,HIGH,N,Real Estate / Housing Developer,Construction,,Rs. 150.00 crores,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Atithi Gokul Construction LLP (AGCL),Long Term Facilities,Infomerics,IVR BBB- (Reaffirmed),2025-04-07,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 55.00 Cr. (Reduced from Rs. 75.00 Cr.),Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
Atithi Gokul Construction LLP (AGCL),Long Term Facilities,Infomerics,IVR BBB- (Assigned),2025-04-07,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 53.00 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
B C Bhuyan Constructions Private Limited,Long Term Bank Facility,Infomerics,IVR BBB (Reaffirmed),2025-04-30,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 33.99 Cr. (enhanced from Rs. 29.00 Cr.),Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
B C Bhuyan Constructions Private Limited,Short Term Bank Facility,Infomerics,IVR A3+ (Reaffirmed),2025-04-30,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 93.00 Cr. (enhanced from Rs. 53.00 Cr.),Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
B-Right Real Estate Limited,Long Term - Proposed Deposits Fixed,Infomerics,IVR BBB- (Upgraded),2024-12-27,HIGH,N,Real Estate / Housing Developer,Construction,,Rs. 38.98 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
B-Right Real Estate Limited,Long Term - Fixed Deposits,Infomerics,IVR BBB- (Assigned),2024-12-27,HIGH,N,Real Estate / Housing Developer,Construction,,Rs. 1.02 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
B.P. Construction (BPC),Long Term Fund Based Bank Facility - Cash Credit,Infomerics,IVR BB+ (Reaffirmed and Withdrawn),2023-08-29,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 5.00 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
B.P. Construction (BPC),Short Term Non Fund Based Bank Facility - Bank Guarantee,Infomerics,IVR A4+ (Reaffirmed and Withdrawn),2023-08-29,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 19.00 Cr.,Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
BT Kadlag Constructions Private Limited,Long Term Bank Facilities,Infomerics,IVR BBB- (Assigned),2025-02-27,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 21.90 Cr.,Stable,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
BT Kadlag Constructions Private Limited,Short Term Bank Facilities,Infomerics,IVR A3 (Assigned),2025-02-27,HIGH,N,Construction Contractor / EPC,Construction,,Rs. 3.10 Cr.,Nil,Infomerics,Rating overdue (>12 months) — annual renewal pending,Annual rating renewal due now — ACER delivers 30% faster with lower fees vs Infomerics
