Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Q1_Trigger,Q1_Escalation_Date,Q1_Month,Days_Until_Escalation,Amount Cr,Amt_num,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle
K K R Agro Mills Pvt. Ltd.,CARE,Term Loan,D,2026-01-29,LOW,ULTRA HOT,2027-01-29,Jan 2027,216,₹1.35 Cr,1.35,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-29 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Maximaa Systems Ltd.,CARE,Term Loan,D,2026-01-29,LOW,ULTRA HOT,2027-01-29,Jan 2027,216,₹1.33 Cr,1.33,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-29 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Giriraj Jewellers Pvt. Ltd.,ICRA,NCD/Bond,D,2026-01-29,LOW,ULTRA HOT,2027-01-29,Jan 2027,216,₹0.50 Cr,0.5,Other,NCD — SEBI License Required,D365,INC rating will hit ULTRA HOT on 2027-01-29 — call in advance to secure mandate,Your NCD/Bond rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Maruti Fertochem Pvt. Ltd.,CARE,Bank Guarantee,D,2026-01-29,LOW,ULTRA HOT,2027-01-29,Jan 2027,216,₹0.25 Cr,0.25,Chemicals/Pharma,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-29 — call in advance to secure mandate,Your Bank Guarantee rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Jaiprakash Associates Ltd.,CARE,NCD/Bond,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹4322.21 Cr,4322.21,Other,NCD — SEBI License Required,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your NCD/Bond rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Jaiprakash Associates Ltd.,CARE,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹1000.00 Cr,1000.0,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Regen Powertech Pvt. Ltd.,CARE,Letter of Credit,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹315.00 Cr,315.0,Energy,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Regen Powertech Pvt. Ltd.,CARE,NCD/Bond,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹310.00 Cr,310.0,Energy,NCD — SEBI License Required,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your NCD/Bond rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Jaiprakash Associates Ltd.,CARE,Fund-Based,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹150.00 Cr,150.0,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Fund-Based rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Brahmaputra Metallics Ltd.,ACUITE,Letter of Credit,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹44.86 Cr,44.86,Steel & Metals,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
J R Agrotech Pvt. Ltd.,CRISIL,Fund-Based,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹39.00 Cr,39.0,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Fund-Based rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Regen Powertech Pvt. Ltd.,CARE,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹37.64 Cr,37.64,Energy,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Babanraoji Shinde Sugar & Allied Inds. Ltd.,CRISIL,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹35.00 Cr,35.0,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
J R Agrotech Pvt. Ltd.,CRISIL,Short-Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹33.00 Cr,33.0,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Short-Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Brahmaputra Metallics Ltd.,ACUITE,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹26.51 Cr,26.51,Steel & Metals,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Regen Powertech Pvt. Ltd.,CARE,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹25.00 Cr,25.0,Energy,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
K S Softnet Solutions Pvt. Ltd.,ICRA,Non-Fund-Based,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹25.00 Cr,25.0,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Non-Fund-Based rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
J R Agrotech Pvt. Ltd.,CRISIL,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹19.60 Cr,19.6,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Servel India Pvt. Ltd.,BRICKWORK,Bank Guarantee,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹15.50 Cr,15.5,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Bank Guarantee rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Regen Infrastructure & Services Pvt. Ltd.,CARE,NCD/Bond,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹15.00 Cr,15.0,Construction,NCD — SEBI License Required,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your NCD/Bond rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Jaatvedas Construction Co. Pvt. Ltd.,CRISIL,Bank Guarantee,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹15.00 Cr,15.0,Construction,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Bank Guarantee rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
J R Agrotech Pvt. Ltd.,CRISIL,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹14.40 Cr,14.4,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
H M R Steels Pvt. Ltd.,CRISIL,Fund-Based,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹10.00 Cr,10.0,Steel & Metals,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Fund-Based rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
H M R Steels Pvt. Ltd.,CRISIL,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹6.39 Cr,6.39,Steel & Metals,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Monga Iron & Steel Pvt. Ltd.,CRISIL,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹6.00 Cr,6.0,Steel & Metals,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Incom Wires & Cables Ltd.,CRISIL,Letter of Credit,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹6.00 Cr,6.0,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
L C Foods Ltd.,ICRA,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹5.00 Cr,5.0,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Stmp Ventures Pvt. Ltd.,ICRA,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹4.00 Cr,4.0,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Mohan Breweries & Distilleries Ltd.,CARE,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹3.91 Cr,3.91,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Incom Wires & Cables Ltd.,CRISIL,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹3.85 Cr,3.85,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Jagdamba Liquified Steels Ltd.,CRISIL,Bank Guarantee,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹3.25 Cr,3.25,Steel & Metals,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Bank Guarantee rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Incom Wires & Cables Ltd.,CRISIL,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹2.15 Cr,2.15,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
L C Foods Ltd.,ICRA,Non-Fund-Based,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹2.00 Cr,2.0,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Non-Fund-Based rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Servel India Pvt. Ltd.,BRICKWORK,Letter of Credit,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹1.50 Cr,1.5,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Jagdamba Liquified Steels Ltd.,CRISIL,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹0.83 Cr,0.83,Steel & Metals,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Mohan Breweries & Distilleries Ltd.,CARE,Bank Guarantee,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹0.55 Cr,0.55,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Bank Guarantee rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Kamya Clothing Pvt. Ltd.,CRISIL,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹0.25 Cr,0.25,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Jagdamba Liquified Steels Ltd.,CRISIL,Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,₹0.14 Cr,0.14,Steel & Metals,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
K S Softnet Solutions Pvt. Ltd.,ICRA,Short-Term Loan,D,2026-01-30,LOW,ULTRA HOT,2027-01-30,Jan 2027,217,N/A,,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-30 — call in advance to secure mandate,Your Short-Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Metenere Ltd. [Merged],CRISIL,Letter of Credit,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹215.00 Cr,215.0,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Metenere Ltd. [Merged],CRISIL,Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹214.60 Cr,214.6,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Metenere Ltd. [Merged],CRISIL,Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹122.90 Cr,122.9,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Metenere Ltd. [Merged],CRISIL,Short-Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹84.50 Cr,84.5,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Short-Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Shreedhar Milk Foods Ltd.,CRISIL,Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹81.26 Cr,81.26,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Sidhanath Sugar Mills Ltd.,CRISIL,Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹75.00 Cr,75.0,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Nath Motors Pvt. Ltd.,CRISIL,Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹33.75 Cr,33.75,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Nath Motors Pvt. Ltd.,CRISIL,Fund-Based,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹26.25 Cr,26.25,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Fund-Based rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Shukra Jewellery Ltd.,CRISIL,Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹17.05 Cr,17.05,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Vishnuraam Textiles Pvt. Ltd.,CRISIL,Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹6.82 Cr,6.82,Textiles,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Versatile Mobile Distributors Pvt. Ltd.,CRISIL,Bank Guarantee,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹5.15 Cr,5.15,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Bank Guarantee rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Shree Manibhadra Food Product Pvt. Ltd.,CRISIL,Letter of Credit,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹5.00 Cr,5.0,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Pinnacle Nexus Ltd.,CRISIL,Short-Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹3.00 Cr,3.0,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Short-Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
United Fortune Intl. Pvt. Ltd.,CRISIL,Short-Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹3.00 Cr,3.0,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Short-Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Vishnuraam Textiles Pvt. Ltd.,CRISIL,Letter of Credit,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹2.75 Cr,2.75,Textiles,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Shree Manibhadra Food Product Pvt. Ltd.,CRISIL,Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹2.50 Cr,2.5,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Primuss Pipes & Tubes Ltd.,CRISIL,Letter of Credit,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹2.50 Cr,2.5,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Primuss Pipes & Tubes Ltd.,CRISIL,Term Loan,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹1.00 Cr,1.0,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Term Loan rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Vishnuraam Textiles Pvt. Ltd.,CRISIL,Bank Guarantee,D,2026-01-31,LOW,ULTRA HOT,2027-01-31,Jan 2027,218,₹0.11 Cr,0.11,Textiles,Standard,D365,INC rating will hit ULTRA HOT on 2027-01-31 — call in advance to secure mandate,Your Bank Guarantee rating goes critical in Jan 2027. ACER can fast-track renewal before the rush hits.
Reliance Communications Ltd.,CARE,Term Loan,D,2026-02-02,LOW,ULTRA HOT,2027-02-02,Feb 2027,220,₹9322.00 Cr,9322.0,IT/Technology,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-02 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Reliance Communications Ltd.,CARE,Bank Guarantee,D,2026-02-02,LOW,ULTRA HOT,2027-02-02,Feb 2027,220,₹8034.00 Cr,8034.0,IT/Technology,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-02 — call in advance to secure mandate,Your Bank Guarantee rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Karur K C P Packkagings Ltd.,BRICKWORK,Letter of Credit,D,2026-02-02,LOW,ULTRA HOT,2027-02-02,Feb 2027,220,₹140.70 Cr,140.7,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-02 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Punjab Basmati Rice Ltd.,BRICKWORK,Term Loan,D,2026-02-02,LOW,ULTRA HOT,2027-02-02,Feb 2027,220,₹21.98 Cr,21.98,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-02 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Shivam Meltech Pvt. Ltd.,BRICKWORK,Term Loan,D,2026-02-02,LOW,ULTRA HOT,2027-02-02,Feb 2027,220,₹19.48 Cr,19.48,IT/Technology,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-02 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Karur K C P Packkagings Ltd.,BRICKWORK,Term Loan,D,2026-02-02,LOW,ULTRA HOT,2027-02-02,Feb 2027,220,₹19.16 Cr,19.16,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-02 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Thakkarsons Roll Forming Pvt. Ltd.,BRICKWORK,Bank Guarantee,D,2026-02-02,LOW,ULTRA HOT,2027-02-02,Feb 2027,220,₹11.00 Cr,11.0,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-02 — call in advance to secure mandate,Your Bank Guarantee rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Thakkarsons Roll Forming Pvt. Ltd.,BRICKWORK,Term Loan,D,2026-02-02,LOW,ULTRA HOT,2027-02-02,Feb 2027,220,₹6.13 Cr,6.13,Other,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-02 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Shivam Meltech Pvt. Ltd.,BRICKWORK,Letter of Credit,D,2026-02-02,LOW,ULTRA HOT,2027-02-02,Feb 2027,220,₹3.50 Cr,3.5,IT/Technology,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-02 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Shivam Meltech Pvt. Ltd.,BRICKWORK,Bank Guarantee,D,2026-02-02,LOW,ULTRA HOT,2027-02-02,Feb 2027,220,₹1.50 Cr,1.5,IT/Technology,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-02 — call in advance to secure mandate,Your Bank Guarantee rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Aviom India Housing Finance Pvt. Ltd.,ACUITE,Term Loan,D,2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹410.63 Cr,410.63,Construction,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Feedback Infra Pvt. Ltd.,CARE,NCD/Bond,D,2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹239.00 Cr,239.0,Construction,NCD — SEBI License Required,D365,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your NCD/Bond rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Feedback Infra Pvt. Ltd.,CARE,Term Loan,D,2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹138.41 Cr,138.41,Construction,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Reliable Cashew Company Private Limited,Infomerics,Long Term Bank Facilities,IVR D (INC) (Reaffirmed),2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹59.47 Cr,59.47,Other,Standard,Infomerics,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your Long Term Bank Facilities rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
H M R Steels Pvt. Ltd.,IND-RA,Term Loan,D,2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹38.00 Cr,38.0,Steel & Metals,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Reliable Cashew Company Private Limited,Infomerics,Long Term/ Short Term Bank Facilities,IVR D (INC); (Reaffirmed),2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹35.00 Cr,35.0,Other,Standard,Infomerics,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your Long Term/ Short Term Bank Facilities rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Aviom India Housing Finance Pvt. Ltd.,ACUITE,Term Loan,D,2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹21.03 Cr,21.03,Construction,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Gayatri Sea Foods & Feeds Pvt. Ltd.,CARE,Letter of Credit,D,2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹6.50 Cr,6.5,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your Letter of Credit rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Reliable Cashew Company Private Limited,Infomerics,Short Term Bank Facilities,IVR D (INC) (Reaffirmed),2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹5.50 Cr,5.5,Other,Standard,Infomerics,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your Short Term Bank Facilities rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Dabra Agro Pvt. Ltd.,CARE,Term Loan,D,2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹5.25 Cr,5.25,Agro/Food,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
Deora Wires N Machines Pvt. Ltd.,ACUITE,Term Loan,D,2026-02-03,LOW,ULTRA HOT,2027-02-03,Feb 2027,221,₹4.65 Cr,4.65,Manufacturing,Standard,D365,INC rating will hit ULTRA HOT on 2027-02-03 — call in advance to secure mandate,Your Term Loan rating goes critical in Feb 2027. ACER can fast-track renewal before the rush hits.
