Company Name,Date,Instruments,Size,Current Ratings,Outlook,Rating_Date,Days_Since,Urgency,In_D365,Match_Type,D365_Agencies,D365_Also_INC,Why_Target,ACER_Pitch
Shalimar Corp Limited,"May 14, 2025",Long Term Fund Based Bank Facilities - GECL,Rs. 6.67 Cr.,IVR BB (INC)(Downgraded),Negative,2025-05-14,404.0,ULTRA HOT,True,Exact,CARE,NO,ULTRA HOT (404 days overdue) + MULTI-AGENCY: also in D365 with CARE,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Shalimar Corp Limited,"May 14, 2025",Long Term Fund Based Bank Facilities - Cash Credit,Rs. 50.00 Cr.,IVR BB (INC)(Downgraded),Negative,2025-05-14,404.0,ULTRA HOT,True,Exact,CARE,NO,ULTRA HOT (404 days overdue) + MULTI-AGENCY: also in D365 with CARE,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Shalimar Corp Limited,"May 14, 2025",Long Term Fund Based Bank Facilities - Overdraft,Rs. 1.00 Cr.,IVR BB (INC)(Downgraded),Negative,2025-05-14,404.0,ULTRA HOT,True,Exact,CARE,NO,ULTRA HOT (404 days overdue) + MULTI-AGENCY: also in D365 with CARE,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Shalimar Corp Limited,"May 14, 2025",Short Term Non-Fund Based Bank Facilities - Bank Guarantee,Rs. 175.00 Cr.,IVR A4 (INC) (Downgraded),Nil,2025-05-14,404.0,ULTRA HOT,True,Exact,CARE,NO,ULTRA HOT (404 days overdue) + MULTI-AGENCY: also in D365 with CARE,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Gulzar Motors Private Limited,"May 16, 2025",Long Term Bank Facilities,Rs. 61.69 Cr.,IVR BB (INC)(Downgraded),Negative,2025-05-16,402.0,ULTRA HOT,True,Exact,"BRICKWORK, CARE, CRISIL",YES,"ULTRA HOT (402 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK, CARE, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Gulzar Motors Private Limited,"May 16, 2025",Short Term Bank Facilities,Rs. 2.50 Cr.,IVR A4 (INC)(Downgraded),Nil,2025-05-16,402.0,ULTRA HOT,True,Exact,"BRICKWORK, CARE, CRISIL",YES,"ULTRA HOT (402 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK, CARE, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Farm India Impex Private Limited,"May 19, 2025",Long Term Bank Facilities,Rs. 26.00 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-05-19,399.0,ULTRA HOT,True,Exact,ICRA,YES,ULTRA HOT (399 days overdue) + MULTI-AGENCY: also in D365 with ICRA,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Farm India Impex Private Limited,"May 19, 2025",Long Term/Short Term Bank Facilities,Rs. 37.00 Cr.,IVR B+/IVR A4; (INC)(Downgraded),Negative/-,2025-05-19,399.0,ULTRA HOT,True,Exact,ICRA,YES,ULTRA HOT (399 days overdue) + MULTI-AGENCY: also in D365 with ICRA,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
R. S. Infra Transmission Limited,"May 20, 2025",Long Term Facilities,Rs. 90.69 Cr.,IVR BB+ (INC)(Downgraded),Negative,2025-05-20,398.0,ULTRA HOT,True,Exact,"BRICKWORK, CRISIL",YES,"ULTRA HOT (398 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
R. S. Infra Transmission Limited,"May 20, 2025",Short Term Facilities,Rs. 39.00 Cr.,IVR A4+ (INC)(Downgraded),Nil,2025-05-20,398.0,ULTRA HOT,True,Exact,"BRICKWORK, CRISIL",YES,"ULTRA HOT (398 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Wadhwa Construction & Infrastructure Private Limited (WCIPL),"May 21, 2025",Long Term Fund Based Bank Facilities,Rs. 520.00 Cr.,IVR BB+ (INC)(Downgraded),Negative,2025-05-21,397.0,ULTRA HOT,True,Fuzzy,BRICKWORK,YES,ULTRA HOT (397 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Davinder Sandhu Impex Private Limited,"May 22, 2025",Long Term Bank Facilities,Rs. 11.00 Cr.,IVR BB (INC)(Downgraded),Negative,2025-05-22,396.0,ULTRA HOT,True,Exact,"CARE, CRISIL",YES,"ULTRA HOT (396 days overdue) + MULTI-AGENCY: also in D365 with CARE, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Davinder Sandhu Impex Private Limited,"May 22, 2025",Long Term/Short Term Bank Facility,Rs. 29.50 Cr.,IVR BB/IVR A4; (INC)(Downgraded),Negative/-,2025-05-22,396.0,ULTRA HOT,True,Exact,"CARE, CRISIL",YES,"ULTRA HOT (396 days overdue) + MULTI-AGENCY: also in D365 with CARE, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Davinder Sandhu Impex Private Limited,"May 22, 2025",Short Term Bank Facility,Rs. 1.00 Cr.,IVR A4 (INC)(Downgraded),Nil,2025-05-22,396.0,ULTRA HOT,True,Exact,"CARE, CRISIL",YES,"ULTRA HOT (396 days overdue) + MULTI-AGENCY: also in D365 with CARE, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
4S Spintex India Private Limited,"May 23, 2025",Long Term Bank Facilities,Rs. 16.17 Cr.,IVR B- (INC)(Reaffirmed),Negative,2025-05-23,395.0,ULTRA HOT,True,Exact,"CARE, IND-RA",YES,"ULTRA HOT (395 days overdue) + MULTI-AGENCY: also in D365 with CARE, IND-RA",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Maya Construction Company Private Limited,"May 23, 2025",Long Term Bank Facilities,Rs. 5.00 Cr.,IVR C+ (INC)(Downgraded),Negative,2025-05-23,395.0,ULTRA HOT,True,Fuzzy,IND-RA,YES,ULTRA HOT (395 days overdue) + MULTI-AGENCY: also in D365 with IND-RA,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Maya Construction Company Private Limited,"May 23, 2025",Short Term Bank Facilities,Rs. 5.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-05-23,395.0,ULTRA HOT,True,Fuzzy,IND-RA,YES,ULTRA HOT (395 days overdue) + MULTI-AGENCY: also in D365 with IND-RA,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Maya Construction Company Private Limited,"May 23, 2025",Long Term Bank Facilities,Rs. 5.00 Cr.,IVR C+ (INC)(Downgraded),Negative,2025-05-23,395.0,ULTRA HOT,True,Fuzzy,IND-RA,YES,ULTRA HOT (395 days overdue) + MULTI-AGENCY: also in D365 with IND-RA,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Maya Construction Company Private Limited,"May 23, 2025",Short Term Bank Facilities,Rs. 5.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-05-23,395.0,ULTRA HOT,True,Fuzzy,IND-RA,YES,ULTRA HOT (395 days overdue) + MULTI-AGENCY: also in D365 with IND-RA,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Salonah Tea Private Limited,"May 23, 2025",Long Term Facilities,Rs. 17.38 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-05-23,395.0,ULTRA HOT,True,Exact,"ACUITE, IND-RA",YES,"ULTRA HOT (395 days overdue) + MULTI-AGENCY: also in D365 with ACUITE, IND-RA",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Vraj Metaliks Private Limited,"May 26, 2025",Long Term Bank Facilities,Rs. 15.00 Cr.,IVR BB+ (INC)(Downgraded),Negative,2025-05-26,392.0,ULTRA HOT,True,Exact,CARE,NO,ULTRA HOT (392 days overdue) + MULTI-AGENCY: also in D365 with CARE,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Vraj Metaliks Private Limited,"May 26, 2025",Short Term Bank Facilities,Rs. 10.00 Cr.,IVR A4+ (INC)(Downgraded),Nil,2025-05-26,392.0,ULTRA HOT,True,Exact,CARE,NO,ULTRA HOT (392 days overdue) + MULTI-AGENCY: also in D365 with CARE,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Everrenew Energy Private Limited,"May 26, 2025",Long Term Bank Facilities,Rs. 1.00 Cr.,IVR BB+ (INC)(Downgraded),Negative,2025-05-26,392.0,ULTRA HOT,True,Exact,IND-RA,YES,ULTRA HOT (392 days overdue) + MULTI-AGENCY: also in D365 with IND-RA,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Everrenew Energy Private Limited,"May 26, 2025",Short Term Bank Facilities,Rs. 12.00 Cr.,IVR A4+ (INC)(Downgraded),Nil,2025-05-26,392.0,ULTRA HOT,True,Exact,IND-RA,YES,ULTRA HOT (392 days overdue) + MULTI-AGENCY: also in D365 with IND-RA,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Everrenew Energy Private Limited,"May 26, 2025",Proposed Long Term Bank Facilities,Rs. 10.00 Cr.,IVR BB+ (INC)(Downgraded),Negative,2025-05-26,392.0,ULTRA HOT,True,Exact,IND-RA,YES,ULTRA HOT (392 days overdue) + MULTI-AGENCY: also in D365 with IND-RA,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Everrenew Energy Private Limited,"May 26, 2025",Proposed Short Term Bank Facilities,Rs. 40.00 Cr.,IVR A4+ (INC)(Downgraded),Nil,2025-05-26,392.0,ULTRA HOT,True,Exact,IND-RA,YES,ULTRA HOT (392 days overdue) + MULTI-AGENCY: also in D365 with IND-RA,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Independent Resources India Private Limited,"May 30, 2025",Long Term Bank Facilities,Rs. 5.90 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-05-30,388.0,ULTRA HOT,True,Exact,CRISIL,YES,ULTRA HOT (388 days overdue) + MULTI-AGENCY: also in D365 with CRISIL,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Independent Resources India Private Limited,"May 30, 2025",Short Term Bank Facilities,Rs. 19.60 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-05-30,388.0,ULTRA HOT,True,Exact,CRISIL,YES,ULTRA HOT (388 days overdue) + MULTI-AGENCY: also in D365 with CRISIL,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Oplus Steel & Power Private Limited (erstwhile Known as Swati Concast & Power Private Limited),"June 2, 2025",Long Term Bank Facilities,Rs. 11.00 Cr.,IVR BB+ (INC)(Downgraded),Negative,2025-06-02,385.0,ULTRA HOT,True,Fuzzy,"BRICKWORK, IND-RA",YES,"ULTRA HOT (385 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK, IND-RA",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Oplus Steel & Power Private Limited (erstwhile Known as Swati Concast & Power Private Limited),"June 2, 2025",Short Term Bank Facilities,Rs. 9.00 Cr.,IVR A4+ (INC)(Downgraded),Nil,2025-06-02,385.0,ULTRA HOT,True,Fuzzy,"BRICKWORK, IND-RA",YES,"ULTRA HOT (385 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK, IND-RA",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Euro Safety Footwear India Private Limited,"June 4, 2025",Long Term Bank Facilities,Rs. 12.36 Cr.,IVR BB (INC)(Downgraded),Negative,2025-06-04,383.0,ULTRA HOT,True,Exact,"CARE, CRISIL",YES,"ULTRA HOT (383 days overdue) + MULTI-AGENCY: also in D365 with CARE, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Euro Safety Footwear India Private Limited,"June 4, 2025",Short Term Bank Facilities,Rs. 55.60 Cr.,IVR A4 (INC)(Downgraded),Nil,2025-06-04,383.0,ULTRA HOT,True,Exact,"CARE, CRISIL",YES,"ULTRA HOT (383 days overdue) + MULTI-AGENCY: also in D365 with CARE, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Mahalakshmi Spintex Private Limited,"June 4, 2025",Long Term Bank Facilities,Rs. 25.77 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-06-04,383.0,ULTRA HOT,True,Exact,"BRICKWORK, CRISIL",YES,"ULTRA HOT (383 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Mahalakshmi Spintex Private Limited,"June 4, 2025",Short Term Bank Facilities,Rs. 4.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-06-04,383.0,ULTRA HOT,True,Exact,"BRICKWORK, CRISIL",YES,"ULTRA HOT (383 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK, CRISIL",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Roger Industries Limited,"June 6, 2025",Long Term Bank Facilities,Rs. 6.37 Cr.,IVR BB (INC)(Downgraded),Negative,2025-06-06,381.0,ULTRA HOT,True,Exact,"BRICKWORK, CARE",YES,"ULTRA HOT (381 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK, CARE",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Roger Industries Limited,"June 6, 2025",Short Term Bank Facilities,Rs. 54.00 Cr.,IVR A4 (INC)(Downgraded),Nil,2025-06-06,381.0,ULTRA HOT,True,Exact,"BRICKWORK, CARE",YES,"ULTRA HOT (381 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK, CARE",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Auro Impex & Chemicals Limited,"June 12, 2025",Long Term Bank Facilities,Rs. 30.44 Cr. (includes proposed limit of Rs. 7.00 Crore),IVR BB- (INC)(Downgraded),Negative,2025-06-12,375.0,ULTRA HOT,True,Exact,CARE,YES,ULTRA HOT (375 days overdue) + MULTI-AGENCY: also in D365 with CARE,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Auro Impex & Chemicals Limited,"June 12, 2025",Short Term Bank Facilities,Rs. 14.56 Cr. (includes proposed limit of Rs. 10.16 Crore),IVR A4 (INC)(Reaffirmed),Nil,2025-06-12,375.0,ULTRA HOT,True,Exact,CARE,YES,ULTRA HOT (375 days overdue) + MULTI-AGENCY: also in D365 with CARE,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
C.D Industries (Prop. Kisaan Engineering Works Private Limited),"June 16, 2025",Long Term Bank Facilities,Rs. 31.32 Cr.,IVR B (INC)(Downgraded),Negative,2025-06-16,371.0,ULTRA HOT,True,Fuzzy,CARE,NO,ULTRA HOT (371 days overdue) + MULTI-AGENCY: also in D365 with CARE,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
C.D Industries (Prop. Kisaan Engineering Works Private Limited),"June 16, 2025",Short Term Bank Facilities,Rs. 6.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-06-16,371.0,ULTRA HOT,True,Fuzzy,CARE,NO,ULTRA HOT (371 days overdue) + MULTI-AGENCY: also in D365 with CARE,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Nikhil Adhesives Limited,"June 17, 2025",Long Term Bank Facilities,Rs. 5.00 Cr.,IVR B (INC)(Downgraded),Negative,2025-06-17,370.0,ULTRA HOT,True,Exact,CRISIL,NO,ULTRA HOT (370 days overdue) + MULTI-AGENCY: also in D365 with CRISIL,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Nikhil Adhesives Limited,"June 17, 2025",Long Term/ Short Term Bank Facilities,Rs. 95.00 Cr.,IVR B/IVR A4; (INC)(Downgraded/Reaffirmed),Negative/-,2025-06-17,370.0,ULTRA HOT,True,Exact,CRISIL,NO,ULTRA HOT (370 days overdue) + MULTI-AGENCY: also in D365 with CRISIL,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Supreme Auto Carrier Private Limited,"June 18, 2025",Long Term Bank Facilities,Rs. 71.42 Cr.,IVR BB+ (INC)(Downgraded),Negative,2025-06-18,369.0,ULTRA HOT,True,Exact,BRICKWORK,NO,ULTRA HOT (369 days overdue) + MULTI-AGENCY: also in D365 with BRICKWORK,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Prateek Apparels Private Limited,"June 20, 2025",Long Term Bank Facilities,Rs. 82.43 Cr.,IVR C (INC)(Downgraded),Negative,2025-06-20,367.0,ULTRA HOT,True,Exact,"ICRA, IND-RA",YES,"ULTRA HOT (367 days overdue) + MULTI-AGENCY: also in D365 with ICRA, IND-RA",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Prateek Apparels Private Limited,"June 20, 2025",Short Term Bank Facilities,Rs. 9.00 Cr.,IVR A4 (INC)(Reaffirmed),Nil,2025-06-20,367.0,ULTRA HOT,True,Exact,"ICRA, IND-RA",YES,"ULTRA HOT (367 days overdue) + MULTI-AGENCY: also in D365 with ICRA, IND-RA",MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Salem Erode Investments Limited,"June 20, 2025",Non-convertible Debentures,Rs. 0.59 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-06-20,367.0,ULTRA HOT,True,Exact,CRISIL,NO,ULTRA HOT (367 days overdue) + MULTI-AGENCY: also in D365 with CRISIL,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Salem Erode Investments Limited,"June 20, 2025",Proposed Non-Convertible Debentures,Rs. 99.41 Cr.,IVR B+ (INC)(Downgraded),Negative,2025-06-20,367.0,ULTRA HOT,True,Exact,CRISIL,NO,ULTRA HOT (367 days overdue) + MULTI-AGENCY: also in D365 with CRISIL,MAXIMUM PRIORITY — INC at Infomerics + present at multiple D365 agencies. ACER can displace all current raters with single engagement.
Ashapura Options Private Limited,"September 30, 2021",Bank Facilities - Long Term (Proposed),Rs. 735.00,IVR BB+ (INC)(Withdrawn),Nil,2021-09-30,1726.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1726 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
JAM Hotels and Resorts Private Limited,"October 28, 2021",Long term Bank Facilities - Proposed,Rs. 2.00 Cr.,IVR BB (INC)(Reaffirmed & Withdrawn),Nil,2021-10-28,1698.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1698 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Mahadev Yarns Private Limited,"December 29, 2021",Long Term Fund Based Facilities - Term Loan,Rs. 4.14 Cr.,IVR B (INC)(Reaffirmed and Withdrawn),Nil,2021-12-29,1636.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1636 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Mahadev Yarns Private Limited,"December 29, 2021",Long Term Bank Facilities - Cash Credit,Rs. 11.36 Cr. (including proposed limit of Rs. 0.36 crore),IVR B (INC)(Reaffirmed and Withdrawn),Nil,2021-12-29,1636.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1636 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Mahadev Yarns Private Limited,"December 29, 2021",Short Term Bank Facilities - Bank Guarantee,Rs. 0.50 Cr.,IVR A4 (INC)(Reaffirmed and Withdrawn),Nil,2021-12-29,1636.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1636 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Khandelwal Jewellers (Akola) Pvt Ltd,"April 6, 2022",Long Term Bank Facilities,Rs. 24.18 Cr.,IVR BB+ (INC)(Reaffirmed and Withdrawn),Nil,2022-04-06,1538.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1538 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Khandelwal Jewellers (Akola) Pvt Ltd,"April 6, 2022",Long/Short Term Bank Facilities,Rs. 0.82 Cr.,IVR BB+/IVR A4+; (INC)(Reaffirmed and Withdrawn),Nil,2022-04-06,1538.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1538 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Khandelwal Jewellers (Akola) Pvt Ltd,"April 6, 2022",Long Term Bank Facilities,Rs. 24.18 Cr.,IVR BB+ (INC)(Reaffirmed),Nil,2022-04-06,1538.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1538 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Khandelwal Jewellers (Akola) Pvt Ltd,"April 6, 2022",Proposed Bank Facilities - Long Term/Short Term,Rs. 0.82 Cr.,IVR BB+/IVR A4+; (INC)(Reaffirmed),Nil,2022-04-06,1538.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1538 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Khandelwal Jewellers (Akola) Pvt Ltd,"April 6, 2022",Long Term Bank Facilities,Rs. 24.18 Cr.,IVR BB+ (INC)(Reaffirmed and Withdrawn),Nil,2022-04-06,1538.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1538 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Khandelwal Jewellers (Akola) Pvt Ltd,"April 6, 2022",Long/Short Term Bank Facilities,Rs. 0.82 Cr.,IVR BB+/IVR A4+; (INC)(Reaffirmed and Withdrawn),Nil,2022-04-06,1538.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1538 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Khandelwal Jewellers (Akola) Pvt Ltd,"April 6, 2022",Long Term Bank Facilities,Rs. 24.18 Cr.,IVR BB+ (INC)(Reaffirmed),Nil,2022-04-06,1538.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1538 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Khandelwal Jewellers (Akola) Pvt Ltd,"April 6, 2022",Proposed Bank Facilities - Long Term/Short Term,Rs. 0.82 Cr.,IVR BB+/IVR A4+; (INC)(Reaffirmed),Nil,2022-04-06,1538.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1538 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
NRVS Steels Limited,"April 29, 2022",Long Term Bank Facilities,Rs. 47.91 Cr.,IVR BB+ (INC)(Reaffirmed and Withdrawn),Nil,2022-04-29,1515.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1515 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
NRTMT (India) Private Limited,"April 29, 2022",Long Term Bank Facilities,Rs. 33.48 Cr.,IVR BB+ (INC)(Reaffirmed and Withdrawn),Nil,2022-04-29,1515.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1515 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Sonasati Organics Private Limited,"October 31, 2022",Long Term Bank Facilities,Rs. 52.39 Cr.,IVR BB+ (CE)(INC)(Reaffirmed and Withdrawn),Nil,2022-10-31,1330.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1330 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Sonasati Organics Private Limited,"October 31, 2022",Short Term Bank Facilities,Rs. 4.00 Cr.,IVR A4+ (CE)(INC)(Reaffirmed and withdrawn),Nil,2022-10-31,1330.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1330 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Sonasati Organics Private Limited,"October 31, 2022",Long Term Bank Facilities,Rs. 52.39 Cr.,IVR BB+ (CE)(INC)(Reaffirmed and Withdrawn),Nil,2022-10-31,1330.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1330 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Sonasati Organics Private Limited,"October 31, 2022",Short Term Bank Facilities,Rs. 4.00 Cr.,IVR A4+ (CE)(INC)(Reaffirmed and withdrawn),Nil,2022-10-31,1330.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1330 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Rebanta Steels Private Limited,"November 18, 2022",Bank Facilities,Rs. 40.00 Cr.,IVR BB- (INC)(Withdrawn),Nil,2022-11-18,1312.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1312 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
Mid India Creations LLP,"November 24, 2022",Short Term Fund based facilities - Overdraft,Rs. 5.00 Cr.,IVR A4 (INC(Reaffirmed)(Withdrawn),Nil,2022-11-24,1306.0,ULTRA HOT,False,No Match,Not in D365,Not in D365,ULTRA HOT Infomerics-only (1306 days overdue) — exclusive opportunity,Infomerics marked you non-cooperative — ACER offers a fresh start with faster analyst access.
