Company Name,All Raters,Rater Count,Latest Rater,All Instruments,Latest Instrument,Latest Rating,Latest Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
Frontech Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit,Letter Of credit,A 4,Reaffirmed,2025-12-05,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
G V P Infotech Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,D,Reaffirmed,2025-08-14,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Garg Granites Pvt. Ltd.,IND-RA,1,IND-RA,Non-government debt,Non-government debt,B-/A4,Reaffirmed,2025-08-21,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Golden Rock Granites Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,B+,Downgraded,2025-06-23,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Hitech Sweet Water Technologies Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Non-fund based working capital limit,D,Reaffirmed,2025-06-25,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Horizon Microtech Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-09-08,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Ingenerie Technologies Solutions Pvt. Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,B-,Reaffirmed,2025-08-21,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Innovative Medicare Technologies Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-07-25,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Ireo Grace Realtech Pvt. Ltd.,CARE,1,CARE,Bank Guarantee,Bank Guarantee,D,Reaffirmed,2025-11-12,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Iworld Business Solutions Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,D,Reaffirmed,2025-11-14,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
J B J Technologies Ltd.,ACUITE,1,ACUITE,Letter Of credit | Long term Loans | Term loans,Letter Of credit,A 4,Reaffirmed,2025-09-18,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
J M R Infotech India Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2025-07-25,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Jay Cee Punching Solutions Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Fund based financial facility/instrument | Long term Loans,Bank Guarantee,A 4,Downgraded,2025-10-29,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Kasturi Multi Solutions Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,B+,Reaffirmed,2025-11-21,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
L P F Systems Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument,Fund based financial facility/instrument,B+,Reaffirmed,2025-08-26,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Link Marble & Granites Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2025-11-13,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
M 2 M Cybernetics Pvt. Ltd.,CARE,1,CARE,Bank Guarantee | Term loans,Bank Guarantee,A 4,Downgraded,2025-09-18,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Madhucon Granites Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee | Letter Of credit | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee,D,Reaffirmed,2025-11-27,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Maktel Control & Systems Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Long term Loans | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-06-23,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Micro Infosolutions Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,B,Downgraded,2025-08-29,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Minmet Refractory Solutions Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Letter Of credit,Letter Of credit,A 4,Reaffirmed,2025-07-02,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Minop Innovative Technologies Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Short-term loan,Bank Guarantee,A 4,Reaffirmed,2025-07-25,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Mobility Solutions Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Non-fund based working capital limit,A 4,Downgraded,2025-07-18,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Mohit Polytech Pvt. Ltd.,CARE,1,CARE,Bank Guarantee | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-11-20,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
My Box Technologies Pvt. Ltd.,IND-RA,1,IND-RA,Non-government debt,Non-government debt,B+/A4,Downgraded,2025-06-25,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Narayan Powertech Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans | Short-term loan,Long term Loans,B,Reaffirmed,2025-10-08,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Oasis E P C Solutions Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-10-29,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Orbit Technologies Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Non-fund based working capital limit,A 4,Downgraded,2025-07-18,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Parivartan Buildtech Pvt. Ltd.,CARE,1,CARE,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt,Fund based financial facility/instrument,D,Reaffirmed,2025-11-20,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Path Infotech Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Fund based financial facility/instrument | Term loans,Bank Guarantee,A 4,Downgraded,2025-11-10,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Plustech Systems & Solutions Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Non-fund based working capital limit,A 3,Reaffirmed,2025-11-14,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Powerful Technologies Ltd.,BRICKWORK,1,BRICKWORK,Non-government debt | Term loans,Non-government debt,D,Reaffirmed,2025-12-08,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Prasha Technologies Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B,Reaffirmed,2025-08-14,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Prathishta Business Solutions Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Non-fund based working capital limit,D,Reaffirmed,2025-07-18,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Prehari Protection Systems Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,D,Reaffirmed,2025-07-23,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Primus Global Technologies Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-11-17,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Prince S W R Systems Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit | Term loans,Non-fund based working capital limit,D,Reaffirmed,2025-07-18,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Prins Polytech Pvt. Ltd.,IND-RA,1,IND-RA,Non-government debt,Non-government debt,B-/A4,Reaffirmed,2025-08-21,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Prism Services Property Solutions Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Fund based financial facility/instrument,B,Reaffirmed,2025-07-25,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Prognosys Medical Systems Pvt. Ltd.,CARE,1,CARE,Bank Guarantee | Letter Of credit,Bank Guarantee,A 4,Withdrawn,2025-07-09,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Prolific Systems & Technologies Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit,Letter Of credit,D,Downgraded,2025-09-05,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
R D Cleantech Pvt. Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,B-,Downgraded,2025-08-21,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
R V R Technologies Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,B-,Reaffirmed,2025-09-11,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Rajat Buildtech Pvt. Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,B-,Downgraded,2025-09-11,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Ravileela Granites Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,BB,Upgraded,2025-11-14,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Realtime Techsolutions Pvt. Ltd.,ICRA,1,ICRA,Letter Of credit | Non-fund-based financial facility/instrument,Letter Of credit,D,Reaffirmed,2025-06-24,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Recon Technologies Pvt. Ltd.,ACUITE,1,ACUITE,Bank Guarantee | Fund based financial facility/instrument | Long term Loans | Term loans,Bank Guarantee,A 4+,Reaffirmed,2025-09-02,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Rnit Ai Solutions Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,D,Reaffirmed,2025-10-17,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Rooman Technologies Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-11-25,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
S & J Granulate Solutions Pvt. Ltd.,CARE,1,CARE,Letter Of credit,Letter Of credit,D,Reaffirmed,2025-09-16,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
S P R Buildtech Ltd.,ACUITE,1,ACUITE,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-09-12,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Sankar J P Sealing Technologies Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B+,Reaffirmed,2025-12-05,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Sanskriti Mobitech Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-12-04,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Satyam Solutions Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument,Fund based financial facility/instrument,D,Reaffirmed,2025-10-30,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Secure Print Solutions Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit,Bank Guarantee,A 4,Reaffirmed,2025-09-25,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Skilworth Technologies Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,B,Reaffirmed,2025-07-30,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Softel Solutions Pvt. Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,B/A4,Downgraded,2025-07-17,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Solid State Systems Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2025-06-27,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Survival Technologies Pvt. Ltd.,IND-RA,1,IND-RA,Non-government debt,Non-government debt,B-/A4,Downgraded,2025-08-21,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Tecpro Systems Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit,Bank Guarantee,D,Reaffirmed,2025-08-14,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Tirupati Microtech Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit | Long term Loans,Letter Of credit,A 4,Reaffirmed,2025-09-25,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Trimoorty Foamtech Ltd.,CARE,1,CARE,Non-government debt | Term loans,Non-government debt,B-/A4,Downgraded,2025-10-17,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Tulip Granites Pvt. Ltd.,ICRA,1,ICRA,Non-government debt,Non-government debt,B+/A4,Reaffirmed,2025-07-25,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Unicast Autotech Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Fund based financial facility/instrument | Non-fund-based financial facility/instrument,Fund based financial facility/instrument,D,Reaffirmed,2025-08-13,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
United Concepts & Solutions Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,D,Reaffirmed,2025-07-30,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Ushdev Engitech Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,C,Reaffirmed,2025-07-17,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Vag Buildtech Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,D,Reaffirmed,2025-06-24,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Vigel Manufacturing Technologies Pvt. Ltd.,BRICKWORK,1,BRICKWORK,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-10-28,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
Vritti Solutions Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-08-22,MEDIUM,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
SISL Infotech Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),,2025-10-31,MEDIUM,4,YES,IT/Software,Infomerics,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as cooperative alternative; pitch cooperative engagement vs. passive rater
D L F Cyber City Developers Ltd.,CRISIL | ICRA,2,ICRA,Long term Loans | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Non-fund-based financial facility/instrument,A 1+,Reaffirmed,2025-11-27,MEDIUM,3,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Hi-Tech Pipes Ltd.,CRISIL | IND-RA | Infomerics,3,IND-RA,Letter Of credit | Long term Loans | Non-fund based working capital limit | Non-fund-based financial facility/instrument | Term loans,Non-fund based working capital limit,A 1+,Reaffirmed,2025-09-10,MEDIUM,3,NO,IT/Software,Both,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Hi-Tech Systems & Services Ltd.,CARE | CRISIL,2,CARE,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Non-government debt,A-/A2+,Reaffirmed,2025-10-31,MEDIUM,3,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Indo Tech Transformers Ltd.,ICRA | IND-RA,2,ICRA,Non-fund based working capital limit | Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,A 3,Withdrawn,2025-07-09,MEDIUM,3,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Motherson Technology Services Ltd.,CRISIL | ICRA,2,CRISIL,Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt,Letter Of credit,A 1+,Reaffirmed,2025-11-03,MEDIUM,3,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Netscribes Data & Insights Pvt. Ltd.,ACUITE | CARE,2,CARE,Long term Loans | Term loans,Term loans,BB+,Withdrawn,2025-10-09,MEDIUM,3,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Phoenix Tech Zone Pvt. Ltd.,ACUITE | Infomerics,2,ACUITE,Term loans,Term loans,BBB,Initial Rating,2025-09-05,MEDIUM,3,NO,IT/Software,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Sunshine Pap-Tech Pvt. Ltd.,BRICKWORK | IND-RA | Infomerics,3,IND-RA,Bank Guarantee | Letter Of credit | Non-fund based working capital limit | Non-fund-based financial facility/instrument | Term loans,Non-fund based working capital limit,A 4+,Withdrawn,2025-07-14,MEDIUM,3,NO,IT/Software,Both,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Already using 3+ agencies — ACER adds SME-focused option
Velankani Information Systems Pvt. Ltd.,IND-RA | Infomerics,2,IND-RA,Term loans,Term loans,A-,Initial Rating,2025-10-23,MEDIUM,3,NO,IT/Software,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"Multi-agency experience — pitch ACER as faster, cheaper alternative"
Ample Digital Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Long term Loans,Fund based financial facility/instrument,BB+,Downgraded,2025-08-25,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Aquatech System (Asia) Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit,Letter Of credit,A 2,Upgraded,2025-10-30,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Ceinsys Tech Ltd.,CARE,1,CARE,Bank Guarantee,Bank Guarantee,A 3,Reaffirmed,2025-08-01,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Central Data Systems Pvt. Ltd.,ICRA,1,ICRA,Bank Guarantee,Bank Guarantee,BBB-,Reaffirmed,2025-07-08,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Clean Science & Technology Ltd.,CRISIL,1,CRISIL,Letter Of credit,Letter Of credit,A 1+,Reaffirmed,2025-08-22,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Coremind Software & Services Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,A+,Withdrawn,2025-07-15,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
Crayon Software Experts India Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument,Fund based financial facility/instrument,BBB+,Reaffirmed,2025-10-27,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
D V C Process Tech (India) Ltd.,CRISIL,1,CRISIL,Long term Loans | Term loans,Long term Loans,B+,Reaffirmed,2025-10-15,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),Single-agency dependent — pitch ACER for diversification and negotiating leverage
