Company Name,All Raters,Rater Count,Latest Rater,All Instruments,Latest Instrument,Latest Rating,Latest Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
SP Sai IT Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-07-03,MEDIUM,4,YES,IT/Software,Infomerics,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Smart Card IT Solutions Limited,Infomerics,1,Infomerics,Long Term Bank Facility | Short Term Bank Facility,Long Term Bank Facility,IVR D (INC)(Reaffirmed),,2025-10-17,MEDIUM,4,YES,IT/Software,Infomerics,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Vision India Tech Services Limited (Erstwhile Vision India Software Exports Limited),Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B (INC) (Downgraded),,2025-12-01,MEDIUM,4,YES,IT/Software,Infomerics,INC — issuer not cooperating with current rater | Approaching renewal (6-12 months),INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
D L F Cyber City Developers Ltd.,CRISIL | ICRA,2,ICRA,Long term Loans | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Non-fund-based financial facility/instrument,A 1+,Reaffirmed,2025-11-27,MEDIUM,3,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Hi-Tech Pipes Ltd.,CRISIL | IND-RA | Infomerics,3,IND-RA,Letter Of credit | Long term Loans | Non-fund based working capital limit | Non-fund-based financial facility/instrument | Term loans,Non-fund based working capital limit,A 1+,Reaffirmed,2025-09-10,MEDIUM,3,NO,IT/Software,Both,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Hi-Tech Systems & Services Ltd.,CARE | CRISIL,2,CARE,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Non-government debt | Term loans,Non-government debt,A-/A2+,Reaffirmed,2025-10-31,MEDIUM,3,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Indo Tech Transformers Ltd.,ICRA | IND-RA,2,ICRA,Non-fund based working capital limit | Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,A 3,Withdrawn,2025-07-09,MEDIUM,3,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Motherson Technology Services Ltd.,CRISIL | ICRA,2,CRISIL,Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt,Letter Of credit,A 1+,Reaffirmed,2025-11-03,MEDIUM,3,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Netscribes Data & Insights Pvt. Ltd.,ACUITE | CARE,2,CARE,Long term Loans | Term loans,Term loans,BB+,Withdrawn,2025-10-09,MEDIUM,3,NO,IT/Software,D365,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Phoenix Tech Zone Pvt. Ltd.,ACUITE | Infomerics,2,ACUITE,Term loans,Term loans,BBB,Initial Rating,2025-09-05,MEDIUM,3,NO,IT/Software,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Sunshine Pap-Tech Pvt. Ltd.,BRICKWORK | IND-RA | Infomerics,3,IND-RA,Bank Guarantee | Letter Of credit | Non-fund based working capital limit | Non-fund-based financial facility/instrument | Term loans,Non-fund based working capital limit,A 4+,Withdrawn,2025-07-14,MEDIUM,3,NO,IT/Software,Both,Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Velankani Information Systems Pvt. Ltd.,IND-RA | Infomerics,2,IND-RA,Term loans,Term loans,A-,Initial Rating,2025-10-23,MEDIUM,3,NO,IT/Software,Both,Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),Multi-agency IT company — competitive benchmark pitch; ACER faster + analyst-accessible
Ample Digital Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Long term Loans,Fund based financial facility/instrument,BB+,Downgraded,2025-08-25,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Aquatech System (Asia) Pvt. Ltd.,CRISIL,1,CRISIL,Letter Of credit,Letter Of credit,A 2,Upgraded,2025-10-30,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Ceinsys Tech Ltd.,CARE,1,CARE,Bank Guarantee,Bank Guarantee,A 3,Reaffirmed,2025-08-01,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Central Data Systems Pvt. Ltd.,ICRA,1,ICRA,Bank Guarantee,Bank Guarantee,BBB-,Reaffirmed,2025-07-08,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Clean Science & Technology Ltd.,CRISIL,1,CRISIL,Letter Of credit,Letter Of credit,A 1+,Reaffirmed,2025-08-22,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Coremind Software & Services Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,A+,Withdrawn,2025-07-15,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Crayon Software Experts India Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument,Fund based financial facility/instrument,BBB+,Reaffirmed,2025-10-27,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
D V C Process Tech (India) Ltd.,CRISIL,1,CRISIL,Long term Loans | Term loans,Long term Loans,B+,Reaffirmed,2025-10-15,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Deem Roll-Tech Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 4+,Withdrawn,2025-11-20,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Fab-Tech Works & Constructions Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Long term Loans | Non-fund-based financial facility/instrument,Fund based financial facility/instrument,BBB,Reaffirmed,2025-07-16,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Garware Hi-Tech Films Ltd.,CARE,1,CARE,Bank Guarantee,Bank Guarantee,A 1+,Reaffirmed,2025-07-07,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Global Tech Park Pvt. Ltd.,CRISIL,1,CRISIL,Non-fund-based financial facility/instrument | Term loans,Term loans,A-,Reaffirmed,2025-07-23,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Gopinath Chem-Tech Ltd.,CARE,1,CARE,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Non-fund-based financial facility/instrument,A 3,Reaffirmed,2025-07-08,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Gro Digital Platforms Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,A+,Reaffirmed,2025-12-03,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Groww Invest Tech Pvt. Ltd.,ICRA,1,ICRA,Non-government debt,Non-government debt,AA-/A1+,Reaffirmed,2025-11-28,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
H L L Infra Tech Services Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,A 3+,Reaffirmed,2025-07-01,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Hi Tech Transpower Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Non-fund-based financial facility/instrument,Bank Guarantee,A 4,Withdrawn,2025-10-09,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Hi-Tech Electrification Engineers Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 3,Upgraded,2025-08-14,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Hi-Tech Robotic Systemz Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Long term Loans | Non-fund-based financial facility/instrument,Fund based financial facility/instrument,BBB,Reaffirmed,2025-11-28,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Hinduja Tech Ltd.,CARE,1,CARE,Non-government debt,Non-government debt,BBB+/A2,Reaffirmed,2025-10-06,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
I R P Infra Tech Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Letter Of credit | Term loans,Bank Guarantee,A 3,Reaffirmed,2025-10-08,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Indutch Composites Technology Pvt. Ltd.,ICRA,1,ICRA,Non-fund-based financial facility/instrument | Term loans,Term loans,A-,Reaffirmed,2025-07-28,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Klaus Multiparking System Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee,Bank Guarantee,A 3+,Reaffirmed,2025-12-09,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Lipi Data Systems Ltd.,CARE,1,CARE,Letter Of credit | Non-fund-based financial facility/instrument | Non-government debt,Letter Of credit,A 3,Reaffirmed,2025-07-04,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Motherson Lease Solution Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,AA,Reaffirmed,2025-07-16,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Murugappa Water Technology & Solutions Pvt. Ltd.,IND-RA,1,IND-RA,Non-government debt,Non-government debt,BBB+/A2,Initial Rating,2025-08-13,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
N M D C Data Centre Pvt. Ltd.,IND-RA,1,IND-RA,Term loans,Term loans,AA,Initial Rating,2025-07-29,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
N T T Global Data Centers Nav2 Pvt. Ltd.,ICRA,1,ICRA,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,AA-,Reaffirmed,2025-10-06,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Nelco Network Products Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Long term Loans | Non-fund-based financial facility/instrument,Long term Loans,A,Reaffirmed,2025-11-18,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Network Clothing Co. Pvt. Ltd.,ACUITE,1,ACUITE,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 3+,Reaffirmed,2025-06-27,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Novus Hi-Tech Robotic Systemz Pvt. Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,BBB,Reaffirmed,2025-11-28,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Ntt Global Data Centers Del2 Pvt. Ltd.,ICRA,1,ICRA,Term loans,Term loans,A+,Reaffirmed,2025-06-23,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Nxtra Data Ltd.,CRISIL,1,CRISIL,Long term Loans,Long term Loans,AAA,Reaffirmed,2025-07-17,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Omnilink Technology Pvt. Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit,Non-fund based working capital limit,A 3,Initial Rating,2025-06-16,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
One Asia Network India Pvt. Ltd.,IND-RA,1,IND-RA,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Fund based financial facility/instrument,A-,Reaffirmed,2025-06-18,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Runaya Green Tech Pvt. Ltd.,CRISIL,1,CRISIL,Fund based financial facility/instrument | Letter Of credit,Letter Of credit,A,Initial Rating,2025-11-06,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Security Hi-Tech Graphics Pvt. Ltd.,CRISIL,1,CRISIL,Term loans,Term loans,BB+,Initial Rating,2025-08-30,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Smart Data Enterprises (India) Ltd.,BRICKWORK,1,BRICKWORK,Term loans,Term loans,BBB,Reaffirmed,2025-11-20,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Syrma S G S Technology Ltd.,IND-RA,1,IND-RA,Non-fund based working capital limit,Non-fund based working capital limit,A 1+,Reaffirmed,2025-09-18,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Tech Mahindra Ltd.,CARE,1,CARE,Long term Loans | Non-government debt,Long term Loans,AAA,Reaffirmed,2025-09-29,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Tritonvalves Future Tech Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,BBB,Reaffirmed,2025-09-09,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Unistring Tech Solutions Pvt. Ltd.,CRISIL,1,CRISIL,Bank Guarantee | Long term Loans,Long term Loans,A-,Initial Rating,2025-07-31,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Vaibhu Infra Tech India Pvt. Ltd.,CARE,1,CARE,Bank Guarantee | Term loans,Bank Guarantee,D,Withdrawn,2025-08-07,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Vgrown Tech Pvt. Ltd.,CARE,1,CARE,Term loans,Term loans,BBB-,Withdrawn,2025-09-08,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Vivo Bio Tech Ltd.,ACUITE,1,ACUITE,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 3,Reaffirmed,2025-11-17,MEDIUM,2,NO,IT/Software,D365,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Blue3 IT Solutions Private Limited,Infomerics,1,Infomerics,Issuer Ratings,Issuer Ratings,IVR B+ (Assigned),,2025-08-26,MEDIUM,2,NO,IT/Software,Infomerics,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Conceptia Software Technologies Private Limited,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR BB+ (Reaffirmed),,2025-11-17,MEDIUM,2,NO,IT/Software,Infomerics,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Fossil Business Solution Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,Withdrawn,,2025-08-19,MEDIUM,2,NO,IT/Software,Infomerics,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
HLBS Tech Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Proposed Long Term/ Short Term bank facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (Reaffirmed),,2025-07-29,MEDIUM,2,NO,IT/Software,Infomerics,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Jaro Institute of Technology Management and Research Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Proposed Long Term Bank Facilities,Long Term Bank Facilities,IVR A- (Assigned),,2025-09-04,MEDIUM,2,NO,IT/Software,Infomerics,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Nxtgen Cloud Technologies Private Limited,Infomerics,1,Infomerics,Long Term Fund -Based Bank Facilities - Proposed | Non-Convertible Debenture,Non-Convertible Debenture,IVR BBB- (Assigned),,2025-08-20,MEDIUM,2,NO,IT/Software,Infomerics,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Pebbles Infra Tech Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BBB- (Reaffirmed),,2025-11-24,MEDIUM,2,NO,IT/Software,Infomerics,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
S K Agrofood Tech Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Long Term Bank Facilities - GECL 1 | Short Term Bank Facilities,Long Term Bank Facilities,IVR BBB+ (Upgraded),,2025-12-09,MEDIUM,2,NO,IT/Software,Infomerics,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
SCS Tech India Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BBB- (Assigned),,2025-06-27,MEDIUM,2,NO,IT/Software,Infomerics,Approaching renewal (6-12 months),IT/Software BG/LC user — ACER specialist in tech-sector contract guarantees at SME-friendly pricing
Akal Information Systems Ltd.,BRICKWORK | ICRA,2,BRICKWORK,Bank Guarantee | Non-fund-based financial facility/instrument,Bank Guarantee,A 4,Reaffirmed,2026-02-16,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Asianet News Network Pvt. Ltd.,BRICKWORK | IND-RA,2,BRICKWORK,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Non-fund-based financial facility/instrument,A 4,Reaffirmed,2026-03-12,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Brijbasi Hi-Tech Udyog Ltd.,CARE | IND-RA,2,CARE,Bank Guarantee | Non-fund based working capital limit,Bank Guarantee,A 4,Withdrawn,2026-03-16,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Chain-Sys Software Exports Pvt. Ltd.,ACUITE | CRISIL,2,CRISIL,Long term Loans | Term loans,Long term Loans,BB-,Reaffirmed,2025-12-17,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Chemi Tech Engineers Pvt. Ltd.,BRICKWORK | Infomerics,2,BRICKWORK,Non-government debt,Non-government debt,C/A4,Reaffirmed,2026-02-25,LOW,4,YES,IT/Software,Both,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Cyber Automobiles Pvt. Ltd.,ACUITE | BRICKWORK,2,BRICKWORK,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,D,Downgraded,2026-04-03,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Data Ingenious Global Ltd.,ACUITE | CRISIL | Infomerics,3,CRISIL,Bank Guarantee,Bank Guarantee,A 3+,Reaffirmed,2026-02-27,LOW,4,YES,IT/Software,Both,INC — issuer not cooperating with current rater | Multi-agency (3 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Indus Integrated Information Mgmt. Ltd.,ACUITE | ICRA,2,ACUITE,Bank Guarantee | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee,A 4,Reaffirmed,2026-04-09,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Infosoft Digital Design & Services Pvt. Ltd.,CARE | CRISIL | IND-RA,3,CRISIL,Bank Guarantee | Letter Of credit | Non-fund based working capital limit | Term loans,Bank Guarantee,A 4,Reaffirmed,2026-02-25,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (3 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Melstar Information Technologies Ltd.,CARE | CRISIL,2,CARE,Bank Guarantee | Long term Loans,Bank Guarantee,D,Reaffirmed,2026-01-22,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Osrm Tech Pack Pvt. Ltd.,CRISIL | Infomerics,2,CRISIL,Bank Guarantee | Long term Loans | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee,A 3,Reaffirmed,2026-01-12,LOW,4,YES,IT/Software,Both,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Premierworld Technology Ltd.,BRICKWORK | CARE,2,CARE,Bank Guarantee | Letter Of credit,Bank Guarantee,D,Reaffirmed,2026-02-05,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Relcom Technology Pvt. Ltd.,BRICKWORK | CRISIL | ICRA,3,BRICKWORK,Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument | Term loans,Letter Of credit,A 4,Reaffirmed,2026-03-09,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (3 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
S S S Hi-Tech Constructions Pvt. Ltd.,ACUITE | CRISIL,2,CRISIL,Bank Guarantee | Short-term loan | Term loans,Bank Guarantee,A 4+,Initial Rating,2026-03-31,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Saxena Marine-Tech Pvt. Ltd.,CRISIL | Infomerics,2,CRISIL,Bank Guarantee | Letter Of credit | Long term Loans,Bank Guarantee,D,Reaffirmed,2026-03-30,LOW,4,YES,IT/Software,Both,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Shivam Hi-Tech Steels Pvt. Ltd.,CRISIL | ICRA,2,CRISIL,Bank Guarantee | Letter Of credit | Long term Loans | Non-fund-based financial facility/instrument | Non-government debt,Bank Guarantee,A 4,Reaffirmed,2026-01-23,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Souhardha Infra-Tech Pvt. Ltd.,CRISIL | IND-RA,2,CRISIL,Bank Guarantee | Fund based financial facility/instrument | Non-government debt,Bank Guarantee,A 4,Reaffirmed,2026-02-27,LOW,4,YES,IT/Software,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
Sushee Hi-Tech Projects Pvt. Ltd.,ACUITE | CRISIL | Infomerics,3,CRISIL,Bank Guarantee | Medium-term loan,Bank Guarantee,A 4,Downgraded,2026-03-17,LOW,4,YES,IT/Software,Both,INC — issuer not cooperating with current rater | Multi-agency (3 raters) — open to new entrant,INC company — ACER as tech-sector specialist; BG/LC renewal critical for IT contracts
