Company Name,All Raters,Rater Count,Latest Rater,All Instruments,Latest Instrument,Latest Rating,Latest Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Data Source,Why Target,ACER Pitch Angle
Shashadhar Cold Storage Private Limited,Infomerics,1,Infomerics,Long Term Bank Facility,Long Term Bank Facility,IVR B- (INC)(Reaffirmed),,2025-01-08,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shivalik Auto Engineering Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB- (INC)(Reaffirmed & Withdrawn),,2023-10-19,HIGH,5,YES,Manufacturing,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shree Cars Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-05-13,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shree Durga Khandsari (Sugar) Mills,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC) (Downgraded),,2025-01-23,HIGH,5,YES,Agro/Food,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shree Jindal Soya Limited,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR D (INC) (Reaffirmed),,2025-01-31,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shree Vagheshwari Roadways,Infomerics,1,Infomerics,Long Term Fund Based Bank Facilities | Proposed Long Term Fund Based Bank Facilities,Long Term Fund Based Bank Facilities,IVR D (INC)(Downgraded),,2025-05-13,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shri Dhanalakshmi Spinntex Privat Limited,Infomerics,1,Infomerics,Long Term Bank Facilities - Cash Credit | Long Term Bank Facilities - GECL | Long Term Bank Facilities - Term Loans | Short Term Bank Facilities - Letter of Credit,Long Term Bank Facilities - Cash Credit,IVR BB+ (INC)(Downgraded),,2025-04-18,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Shri Ram Raja Sarkar Lok Kalyan Trust,Infomerics,1,Infomerics,Long Term Bank Facilities - Overdraft,Long Term Bank Facilities - Overdraft,IVR B- (INC)(Downgraded),,2025-04-02,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sian Infra and Realcon LLP,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR BB (INC)(Downgraded),,2025-05-30,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Siddhant Vedant Cold Storage Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-03-12,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Siddhi Vinayak Himghar Private Limited,Infomerics,1,Infomerics,Issuer Rating | Long Term Bank Facilities | Short Term Bank Facility,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-03-20,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Simon India Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Long Term/Short Term Bank Facilities,Long Term/Short Term Bank Facilities,Withdrawn,,2025-03-26,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Singhvi Tradelink LLP,Infomerics,1,Infomerics,Long Term Bank Facilities | Long Term/Short Term Bank Facilities,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),,2025-04-28,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Smart Developers,Infomerics,1,Infomerics,Long Term Bank Facility,Long Term Bank Facility,IVR BB+ (INC)(Downgraded),,2025-02-10,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sonasati Organics Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (CE)(INC)(Reaffirmed and Withdrawn),,2022-10-31,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Soparkar and Kothari Technologies Private Limited,Infomerics,1,Infomerics,Long Term Facilities | Proposed Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR B+ (INC) (Downgraded),,2025-01-24,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
South Seas Distilleries & Breweries Private Limited,Infomerics,1,Infomerics,Long Term Fund Based Bank Facilities - Term loans,Long Term Fund Based Bank Facilities - Term loans,IVR BB (INC)(Downgraded and Withdrawn),,2024-03-19,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sree Rengaraj Ispat Industries Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-06-06,HIGH,5,YES,Manufacturing,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Srivatsa Encivil Private Limited,Infomerics,1,Infomerics,Long Term Instruments - Non-Convertible Debentures,Long Term Instruments - Non-Convertible Debentures,IVR D (INC)(Reaffirmed),,2025-03-04,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Stork Foods Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-02-04,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Strategic Infra Services Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Facilities,Long Term Bank Facilities,IVR BB (INC)(Downgraded),,2025-06-12,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Subhlakshmi Finance Private Limited,Infomerics,1,Infomerics,Long Term Facilities,Long Term Facilities,IVR BB+ (INC)(Downgraded),,2025-05-21,HIGH,5,YES,BFSI,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sun Paper Mill Limited,Infomerics,1,Infomerics,Long Term Fund Based Bank Facility - OCC | Proposed Long Term Bank Facility - Proposed Term Loan | Short Term Non-Fund Based Bank Facility - Letter of Credit,Proposed Long Term Bank Facility - Proposed Term Loan,IVR B (INC)(Downgraded),,2025-04-02,HIGH,5,YES,Manufacturing,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Sunil Kumar Agarwal LLP,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-03-29,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Suraj Infraventures Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B (INC)(Downgraded),,2025-05-19,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Svarog Global Power Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-01-02,HIGH,5,YES,Infrastructure,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Swambhunath Cold Storage Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Long Term Bank Facility,Long Term Bank Facility,IVR B- (INC)(Reaffirmed),,2025-01-08,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Swarup Rolling Mills Private Limited (erstwhile Swarup Rolling Mills Limited),Infomerics,1,Infomerics,Long Term Bank Facility,Long Term Bank Facility,IVR BB- (INC)(Downgraded),,2025-04-11,HIGH,5,YES,Steel/Metals,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Swati Industries,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC) (Downgraded),,2025-04-07,HIGH,5,YES,Manufacturing,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Swift Financial Results Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-03-26,HIGH,5,YES,BFSI,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Tassos Construction Private Limited,Infomerics,1,Infomerics,Long Term /Short Term Bank Facilities | Long Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Downgraded),,2025-04-04,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Thakur Agro Products,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B (INC)(Downgraded),,2025-04-01,HIGH,5,YES,Agro/Food,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Times Infrabuild LLP,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-04-18,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Tirumala Enterprises,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B (INC)(Downgraded),,2025-04-22,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Tiwarta Coal Beneficiation Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-04-18,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Trimurthi Exports,Infomerics,1,Infomerics,Proposed Long Term Bank Facility | Short Term Fund Based Limits,Proposed Long Term Bank Facility,IVR B- (INC) (Reaffirmed),,2025-01-01,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Turnrest Resources Private Limited,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR D (INC)(Downgraded),,2025-02-28,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Udit Baihar Lamta Private Limited,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR B- (INC)(Downgraded),,2025-03-28,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Udit Pathways Private Limited,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR B (INC)(Downgraded),,2025-03-28,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Ujjain Jaora Tollways Private Limited (UJTPL),Infomerics,1,Infomerics,Long Term Bank Facilities - Proposed,Long Term Bank Facilities - Proposed,IVR BB (INC)(Downgraded),,2025-05-13,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Uni Medicolabs,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR B+ (INC)(Downgraded),,2025-03-25,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Universal Knitwears,Infomerics,1,Infomerics,Long Term Facilities | Short Term Facilities,Long Term Facilities,IVR B- (INC)(Downgraded),,2025-03-26,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Universal Starch Chem Allied Limited (USCAL),Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB (INC)(Downgraded),,2025-05-12,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Uttamenergy Limited (UEL),Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Reaffirmed and Withdrawn),,2024-01-22,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Valentis Cancer Care Hospital Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR B (INC)(Downgraded),,2025-05-09,HIGH,5,YES,Healthcare,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Vandana Ispat Private Limited (erstwhile Vandana Ispat Limited),Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),,2024-12-20,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Varun Agro Processing Foods Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),,2025-02-28,HIGH,5,YES,Agro/Food,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Vedx International Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Withdrawn),,2023-12-21,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Vijay Engineering & Machinery Company,Infomerics,1,Infomerics,Long Term Facilities | Long Term/ Short Term Facilities | Short Term Facilities,Long Term Facilities,IVR BB+ (INC)(Downgraded),,2025-04-01,HIGH,5,YES,Manufacturing,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Vijay Suraksha Realty LLP,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR C (INC)(Downgraded),,2025-04-18,HIGH,5,YES,Construction,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Vinci Global Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities | Proposed Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),,2025-02-21,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Vinni Chemicals Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),,2025-02-07,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Vishnu Chemicals Limited (VCL),Infomerics,1,Infomerics,Long term Bank Facilities - CECL/GECL 2.0 | Long term Bank Facilities - Cash Credit | Long term Bank Facilities - Term Loan | Long/Short term Bank Facilities (Proposed) | Short term Bank Facilities - LC/BGs,Long term Bank Facilities - Term Loan,IVR BB+ (INC)(Withdrawn),,2023-05-03,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Vitthalrao Shinde Sahakari Sakhar Karkhana Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-04-24,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Wadhwa Construction & Infrastructure Private Limited (WCIPL),Infomerics,1,Infomerics,Long Term Fund Based Bank Facilities,Long Term Fund Based Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-05-21,HIGH,5,YES,Construction,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Wonder Wage Waggon Trading Company Private Limited,Infomerics,1,Infomerics,Long Term Bank Facility | Short Term Bank Facility,Long Term Bank Facility,IVR D (INC)(Reaffirmed),,2025-05-27,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Worlds Window Wardha Infrastructure Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),,2025-03-27,HIGH,5,YES,Construction,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Worldwide Metals Private Limited,Infomerics,1,Infomerics,Long Term Bank Facility | Short Term Bank Facility,Long Term Bank Facility,IVR D (INC)(Reaffirmed),,2025-05-23,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
YMR Nuts Private Limited,Infomerics,1,Infomerics,Long Term Bank Facility,Long Term Bank Facility,IVR D (INC)(Reaffirmed),,2025-05-19,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
Z.V. Steels Private Limited,Infomerics,1,Infomerics,Long Term Bank Facilities,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),,2025-06-03,HIGH,5,YES,Other,Infomerics,INC — issuer not cooperating with current rater | Rating overdue (>12 months),Overdue INC — offer ACER fast-track rating with guaranteed responsiveness
3 B Infrastructure Pvt. Ltd.,BRICKWORK | IND-RA,2,BRICKWORK,Term loans,Term loans,C,Reaffirmed,2025-08-06,MEDIUM,5,YES,Construction,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
4S Spintex India Pvt. Ltd.,CARE | IND-RA | Infomerics,3,IND-RA,Term loans,Term loans,B-,Downgraded,2025-06-25,MEDIUM,5,YES,Other,Both,INC — issuer not cooperating with current rater | Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
A C M E Excellent Mgmt. Pvt. Ltd.,ACUITE | CRISIL,2,CRISIL,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 4+,Reaffirmed,2025-12-01,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
A C Roy Shipbuilders Pvt. Ltd.,CRISIL | IND-RA,2,CRISIL,Bank Guarantee | Non-fund based working capital limit,Bank Guarantee,A 4,Reaffirmed,2025-10-14,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
A G 8 Ventures Ltd.,CARE | IND-RA,2,CARE,Term loans,Term loans,D,Reaffirmed,2025-12-04,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
A G X Retail Solutions Pvt. Ltd.,CARE | CRISIL,2,CRISIL,Bank Guarantee,Bank Guarantee,A 4,Reaffirmed,2025-11-21,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
A K Infraprojects Pvt. Ltd.,ACUITE | BRICKWORK | CARE,3,ACUITE,Bank Guarantee | Fund based financial facility/instrument | Letter Of credit | Non-government debt,Bank Guarantee,A 2,Reaffirmed,2025-11-26,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (3 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
A K R Industries Pvt. Ltd.,BRICKWORK | IND-RA,2,BRICKWORK,Fund based financial facility/instrument | Term loans,Fund based financial facility/instrument,BB-,Downgraded,2025-10-24,MEDIUM,5,YES,Manufacturing,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
A P S Hydro Pvt. Ltd.,ACUITE | CRISIL,2,CRISIL,Bank Guarantee | Long term Loans,Bank Guarantee,A 4,Reaffirmed,2025-12-05,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
A S C Infratech Pvt. Ltd.,CARE | CRISIL,2,CARE,Bank Guarantee | Non-government debt,Non-government debt,BBB/A3+,Reaffirmed,2025-12-11,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
A S Jute Product Pvt. Ltd.,BRICKWORK | IND-RA,2,BRICKWORK,Bank Guarantee | Non-government debt | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-11-11,MEDIUM,5,YES,Textiles,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
A-I Enterprises Pvt. Ltd.,CARE | CRISIL,2,CARE,Bank Guarantee | Fund based financial facility/instrument | Long term Loans | Non-government debt | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-11-10,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Aakarshit Ice & Cold Storage Pvt. Ltd.,BRICKWORK | CRISIL,2,BRICKWORK,Long term Loans | Term loans,Term loans,C-,Reaffirmed,2025-11-25,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Aakriti Super Snacks Pvt. Ltd.,BRICKWORK | IND-RA,2,IND-RA,Bank Guarantee | Term loans,Term loans,B-,Reaffirmed,2025-09-11,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Aarti Distilleries Pvt. Ltd.,CRISIL | ICRA,2,ICRA,Letter Of credit | Long term Loans | Non-government debt | Term loans,Non-government debt,BB+/A4+,Withdrawn,2025-11-25,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Aastha Spintex Ltd.,ACUITE | Infomerics,2,ACUITE,Long term Loans | Term loans,Long term Loans,B,Withdrawn,2025-07-22,MEDIUM,5,YES,Other,Both,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Abacus Lifestyle Brands Ltd.,CRISIL | IND-RA,2,CRISIL,Bank Guarantee | Long term Loans | Non-fund based working capital limit | Term loans,Bank Guarantee,A 4+,Reaffirmed,2025-07-08,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Abellon Cleanenergy Ltd.,ACUITE | BRICKWORK,2,BRICKWORK,Letter Of credit | Long term Loans,Letter Of credit,B-,Downgraded,2025-09-17,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Abhimaani Publications Ltd.,BRICKWORK | CRISIL,2,BRICKWORK,Bank Guarantee | Long term Loans | Term loans,Bank Guarantee,A 4,Reaffirmed,2025-10-13,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
Abhirama Steels Ltd.,BRICKWORK | IND-RA,2,BRICKWORK,Term loans,Term loans,D,Reaffirmed,2025-08-04,MEDIUM,5,YES,Other,D365,INC — issuer not cooperating with current rater | Multi-agency (2 raters) — open to new entrant | Approaching renewal (6-12 months),"INC with current rater — ACER offers fresh start, analyst accessibility"
