Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Q1_Trigger,Q1_Escalation_Date,Q1_Month,Days_Until_Escalation,Amount Cr,Amt_num,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle
Dodhia Synthetics Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs91.15 Cr,91.15,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Dodhia Synthetics Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs91.15 Cr,91.15,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Vasupujya Filaments,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs52.91 Cr,52.91,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Vasupujya Filaments,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs52.91 Cr,52.91,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Kothari Metsol Private Limited,Infomerics,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs38.32 Cr,38.32,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Dodhia Chem-Tex Private Limited,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs19.86 Cr,19.86,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Dodhia Chem-Tex Private Limited,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs19.86 Cr,19.86,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Jai Hind Feeds,Infomerics,Long Term Bank Facilities â€“ Cash Credit,IVR BB- (INC)(Downgraded),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs18.00 Cr,18.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Jai Hind Feeds,Infomerics,Long Term Bank Facilities - Term Loan,IVR BB- (INC)(Downgraded),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs7.13 Cr,7.13,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Dodhia Synthetics Limited,Infomerics,Long Term/Short Term (Proposed) bank facilities,IVR BB-/IVR A4; (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs6.71 Cr,6.71,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Dodhia Synthetics Limited,Infomerics,Long Term/Short Term (Proposed) bank facilities,IVR BB-/IVR A4; (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs6.71 Cr,6.71,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Dodhia Chem-Tex Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs3.00 Cr,3.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Dodhia Chem-Tex Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs3.00 Cr,3.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Vasupujya Filaments,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs2.60 Cr,2.6,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Vasupujya Filaments,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs2.60 Cr,2.6,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Kothari Metsol Private Limited,Infomerics,Short Term Bank Facilities,IVR A4+ (INC)(Downgraded),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs0.74 Cr,0.74,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Dodhia Chem-Tex Private Limited,Infomerics,Long Term/Short Term (Proposed) bank facilities,IVR BB-/IVR A4; (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs0.51 Cr,0.51,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Dodhia Chem-Tex Private Limited,Infomerics,Long Term/Short Term (Proposed) bank facilities,IVR BB-/IVR A4; (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs0.51 Cr,0.51,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Vasupujya Filaments,Infomerics,Long Term/Short Term (Proposed) bank facilities,IVR BB-/IVR A4; (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs0.17 Cr,0.17,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Vasupujya Filaments,Infomerics,Long Term/Short Term (Proposed) bank facilities,IVR BB-/IVR A4; (INC)(Withdrawn),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs0.17 Cr,0.17,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Jai Hind Feeds,Infomerics,Proposed Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs0.17 Cr,0.17,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-23 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Prince Corp Private Limited,Infomerics,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs131.46 Cr,131.46,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-24 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Uttam Chand Rakesh Kumar,Infomerics,Long Term Bank Facilities,IVR BB (INC) (Downgraded),2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs81.63 Cr,81.63,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-24 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
M/s Niranjan Rai,Infomerics,Short Term Bank Facilities,IVR A3 (INC)(Downgraded),2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs65.00 Cr,65.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-24 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Prince Corp Private Limited,Infomerics,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs45.50 Cr,45.5,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-24 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
M/s Niranjan Rai,Infomerics,Long Term Bank Facilities,IVR BBB- (INC)(Downgraded),2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs35.00 Cr,35.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-24 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Anoj Kumar Agarwala,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs35.00 Cr,35.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-24 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Quality Exports,Infomerics,Long / Short Term Bank Facilities,IVR B+/IVR A4; (INC)(Downgraded),2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs30.00 Cr,30.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-24 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Pro Flexi Packaging Private Limited,Infomerics,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs22.55 Cr,22.55,Paper/Packaging,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-24 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Anoj Kumar Agarwala,Infomerics,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs10.00 Cr,10.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-24 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Shree Shiddhanath Cotex Private Limited,Infomerics,Long Term Facilities,IVR D (INC) (Reaffirmed),2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs97.59 Cr,97.59,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-26 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Tirupati Oil Cake Industries Private Limited,Infomerics,Long Term Bank Facilities,IVR C- (INC)(Downgraded),2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs44.00 Cr,44.0,Energy,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-26 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
M/s Kakda Stone Crusher,Infomerics,Long Term Facilities,IVR B+ (INC)(Downgraded),2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs25.21 Cr,25.21,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-26 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Tirupati Oil Cake Industries,Infomerics,Long Term Bank Facilities,IVR C- (INC)(Downgraded),2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs5.00 Cr,5.0,Energy,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-26 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Shree Shiddhanath Cotex Private Limited,Infomerics,Short Term Facilities,IVR D (INC) (Reaffirmed),2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs2.41 Cr,2.41,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-26 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Aristo Securities Private Limited,Infomerics,Fund Based Bank Facilities â€“ Term Loan,IVR BB+ (INC) (Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs356.10 Cr,356.1,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Xrbia Mirth Properties LLP,Infomerics,Long Term Bank Facilities,IVR B- (INC) (Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs54.96 Cr,54.96,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Tirumalla Groundnuts Industries India Private Limited,Infomerics,Long Term Fund Based Facility â€“ Term Loans,IVR D (INC),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs51.71 Cr,51.71,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Aristo Securities Private Limited,Infomerics,Proposed Non-Convertible Debentures (NCDs),IVR BB+ (INC) (Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs50.00 Cr,50.0,Other,NCD — SEBI License Required,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Aristo Securities Private Limited,Infomerics,External Commercial Borrowings (ECBs),IVR BB+ (INC) (Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs49.26 Cr,49.26,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Altra Agro Chem Private Limited,Infomerics,Long Term Bank Facilities,IVR B+ (INC) (Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs44.59 Cr,44.59,Agro/Food,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Aristo Securities Private Limited,Infomerics,Non-Convertible Debentures (NCDs),IVR BB+ (INC) (Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs41.25 Cr,41.25,Other,NCD — SEBI License Required,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Aristo Securities Private Limited,Infomerics,Non-Convertible Debentures (NCDs),IVR BB+ (INC) (Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs40.86 Cr,40.86,Other,NCD — SEBI License Required,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Shriniwas Spintex Industries Private Limited,Infomerics,Long Term Fund Based Bank Facilities,IVR BB (INC)(Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs33.03 Cr,33.03,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Tirumalla Groundnuts Industries India Private Limited,Infomerics,Long Term Fund Based Facility â€“ Cash Credit,IVR D (INC),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs11.00 Cr,11.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Sarna Chemicals Private Limited,Infomerics,Short Term  Non-Fund  Based  Facility â€“ Letter of  Credit,IVR A4+ (INC)(Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs10.00 Cr,10.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Sarna Chemicals Private Limited,Infomerics,Short Term  Non-Fund  Based  Facility â€“ Letter of  Credit,IVR A4+ (INC)(Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs10.00 Cr,10.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Altra Agro Chem Private Limited,Infomerics,Proposed Long Term/ Short Term Bank Facilities,IVR B+/IVR A4; (INC); Downgraded/Reaffirmed,2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs10.00 Cr,10.0,Agro/Food,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Aristo Securities Private Limited,Infomerics,Proposed Commercial Paper,IVR A4+ (INC) (Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs10.00 Cr,10.0,Other,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Sarna Chemicals Private Limited,Infomerics,Short term  Fund Based  Facility â€“ EPC/PCFC,IVR A4+ (INC)(Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs9.00 Cr,9.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Sarna Chemicals Private Limited,Infomerics,Short term  Fund Based  Facility â€“ EPC/PCFC,IVR A4+ (INC)(Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs9.00 Cr,9.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
IRP Infra Tech Private Limited,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs4.98 Cr,4.98,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Sarna Chemicals Private Limited,Infomerics,Long Term  Fund Based  Facility â€“ Cash Credit,IVR BB+ (INC)(Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs1.00 Cr,1.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Sarna Chemicals Private Limited,Infomerics,Long Term  Fund Based  Facility â€“ Cash Credit,IVR BB+ (INC)(Downgraded),2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs1.00 Cr,1.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-29 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Madhya Pradesh Power Generating Company Limited,Infomerics,Long Term Bank Facility,IVR B+ (INC)(Downgraded),2025-12-31,LOW/MEDIUM,ULTRA HOT,2026-12-31,Dec 2026,187,Rs1300.00 Cr,1300.0,Energy,Standard,Infomerics,INC rating hits ULTRA HOT on 2026-12-31 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Dec 2026. ACER is your best alternative — no competitor has approached you.
Magnite Developers Private Limited,Infomerics,Non - Convertible Debentures,IVR BB+ (INC) (Downgraded),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs800.00 Cr,800.0,Other,NCD — SEBI License Required,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Magnite Developers Private Limited,Infomerics,Non - Convertible Debentures,IVR BB+ (INC) (Downgraded),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs400.00 Cr,400.0,Other,NCD — SEBI License Required,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Worlds Window Infrastructure and Logistics Private Limited,Infomerics,Long Term Fund Based Limits - Cash Credit,IVR D (INC) (Reaffirmed),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs85.50 Cr,85.5,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Silvertech Cotspin Private Limited,Infomerics,Long Term Fund Based Bank Facilities,IVR B+ (INC)(Downgraded),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs48.47 Cr,48.47,IT/Technology,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Worlds Window Infrastructure and Logistics Private Limited,Infomerics,Short Term Non-Fund Based Facilities - LC,IVR D (INC) (Reaffirmed),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs29.10 Cr,29.1,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Worlds Window Infrastructure and Logistics Private Limited,Infomerics,Long Term Fund Based Limits â€“ Term Loan,IVR D (INC) (Reaffirmed),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs15.40 Cr,15.4,Construction,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Silvertech Cotspin Private Limited,Infomerics,Short Term Fund Based Bank Facilities,IVR A4 (INC)(Downgraded),2026-01-01,LOW/MEDIUM,ULTRA HOT,2027-01-01,Jan 2027,188,Rs3.65 Cr,3.65,IT/Technology,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-01 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Melzer Chemicals Private Limited,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs42.04 Cr,42.04,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Melzer Chemicals Private Limited,Infomerics,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs42.04 Cr,42.04,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Melzer Chemicals Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs15.00 Cr,15.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
Melzer Chemicals Private Limited,Infomerics,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs15.00 Cr,15.0,Chemicals/Pharma,Standard,Infomerics,INC rating hits ULTRA HOT on 2027-01-02 — exclusive Q1 2027 whitespace lead,Your Infomerics INC rating goes critical in Jan 2027. ACER is your best alternative — no competitor has approached you.
