Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Q1_Trigger,Q1_Escalation_Date,Q1_Month,Days_Until_Escalation,Amount Cr,Amt_num,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle
Navdurga Pulp & Paper Mills India Pvt. Ltd.,CARE,Term Loan,B-,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs5.70 Cr,5.7,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Nidhi Auto Pvt. Ltd.,CARE,Term Loan,B-,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs3.25 Cr,3.25,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shri Ram Rubtech Pvt. Ltd.,CARE,NCD/Bond,B-/A4,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs3.00 Cr,3.0,IT/Technology,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Abhiraj Engicon Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs2.50 Cr,2.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shri Ram Rubtech Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs2.00 Cr,2.0,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Agarwal T M T Inds. Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs0.80 Cr,0.8,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Aesthetic Stampings & Laminations Ltd.,CARE,Term Loan,BB,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs0.78 Cr,0.78,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mahajan Fabrics Pvt. Ltd.,CARE,Term Loan,B-,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs0.46 Cr,0.46,Textiles,Standard,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Chakkra Coal India Pvt. Ltd.,CARE,Term Loan,B-,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs0.43 Cr,0.43,Mining,Standard,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Nidhi Auto Pvt. Ltd.,CARE,NCD/Bond,B-/A4,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs0.30 Cr,0.3,Manufacturing,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mahajan Fabrics Pvt. Ltd.,CARE,NCD/Bond,B-/A4,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs0.21 Cr,0.21,Textiles,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Aesthetic Stampings & Laminations Ltd.,CARE,Term Loan,BB,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs0.14 Cr,0.14,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vikas Cotton Inds. Pvt. Ltd.,CARE,Term Loan,B-,2025-12-11,HOT,ULTRA HOT,2026-12-11,Dec 2026,167,Rs0.04 Cr,0.04,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-11 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Teesta Agro Inds. Ltd.,CARE,Letter of Credit,A 4+,2025-12-12,HOT,ULTRA HOT,2026-12-12,Dec 2026,168,Rs17.50 Cr,17.5,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-12 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Teesta Agro Inds. Ltd.,CARE,Bank Guarantee,A 4+,2025-12-12,HOT,ULTRA HOT,2026-12-12,Dec 2026,168,Rs2.00 Cr,2.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-12 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sidhi Vinayak Metcom Ltd.,CARE,Bank Guarantee,A 4,2025-12-12,HOT,ULTRA HOT,2026-12-12,Dec 2026,168,Rs1.00 Cr,1.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-12 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sirmour Small Hydro Power Pvt. Ltd.,CARE,Term Loan,BB+,2025-12-15,HOT,ULTRA HOT,2026-12-15,Dec 2026,171,Rs160.00 Cr,160.0,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-15 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Siddhartha Engineering Ltd.,CARE,NCD/Bond,C/A4,2025-12-16,HOT,ULTRA HOT,2026-12-16,Dec 2026,172,Rs95.75 Cr,95.75,Manufacturing,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-16 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Siddhartha Engineering Ltd.,CARE,Letter of Credit,A 4,2025-12-16,HOT,ULTRA HOT,2026-12-16,Dec 2026,172,Rs15.00 Cr,15.0,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-16 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shrishaila Electricals (India) Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-16,HOT,ULTRA HOT,2026-12-16,Dec 2026,172,Rs11.00 Cr,11.0,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-16 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
P N Gawande Gng. Prsg. & Oil Mill Pvt. Ltd.,CARE,Fund-Based,B-,2025-12-16,HOT,ULTRA HOT,2026-12-16,Dec 2026,172,,0.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-16 — prime Q1 2027 renewal target,Your Fund-Based at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
P N Gawande Gng. Prsg. & Oil Mill Pvt. Ltd.,CARE,Term Loan,B-,2025-12-16,HOT,ULTRA HOT,2026-12-16,Dec 2026,172,,0.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-16 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
General Petrochemicals Pvt. Ltd.,CARE,Term Loan,BB-,2025-12-17,HOT,ULTRA HOT,2026-12-17,Dec 2026,173,Rs25.13 Cr,25.13,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-17 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Fenasia Ltd.,CARE,NCD/Bond,A 4,2025-12-17,HOT,ULTRA HOT,2026-12-17,Dec 2026,173,Rs1.00 Cr,1.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-17 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
General Petrochemicals Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-17,HOT,ULTRA HOT,2026-12-17,Dec 2026,173,Rs0.46 Cr,0.46,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-17 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Excelsource International Pvt. Ltd.,CARE,NCD/Bond,B+/A4,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs128.00 Cr,128.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Brua Hydrowatt Pvt. Ltd.,CARE,Term Loan,B,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs46.00 Cr,46.0,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
B E Contracts Pvt. Ltd.,CARE,NCD/Bond,B/A4,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs20.00 Cr,20.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Excelsource International Pvt. Ltd.,CARE,Term Loan,B+,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs7.79 Cr,7.79,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Brua Hydrowatt Pvt. Ltd.,CARE,Bank Guarantee,B,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs4.00 Cr,4.0,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Excelsource International Pvt. Ltd.,CARE,NCD/Bond,B+/A4,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs2.00 Cr,2.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
B E Contracts Pvt. Ltd.,CARE,Term Loan,B,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs1.65 Cr,1.65,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mangalam Rice Mill Pvt. Ltd.,CARE,Term Loan,B-,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs0.79 Cr,0.79,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mangalam Rice Mill Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs0.48 Cr,0.48,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Umang Boards Ltd.,CARE,Term Loan,B,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs21.47 Cr,21.47,Paper/Packaging,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Umang Boards Ltd.,CARE,Letter of Credit,A 4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs15.00 Cr,15.0,Paper/Packaging,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Godhan Masala Foods Ltd.,CARE,Term Loan,BB-,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs11.70 Cr,11.7,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Rhino Lux Pvt. Ltd.,CARE,NCD/Bond,B-/A4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs9.00 Cr,9.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Rhino Lux Pvt. Ltd.,CARE,Letter of Credit,A 4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs7.00 Cr,7.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vrion Global Pvt. Ltd.,CARE,Letter of Credit,A 4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs4.00 Cr,4.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Maa Bhagawati Re-Rolling Mills Pvt. Ltd.,CARE,Term Loan,B-,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs2.28 Cr,2.28,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Rhino Lux Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs2.00 Cr,2.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Rhino Lux Pvt. Ltd.,CARE,Short-Term Loan,B-,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs2.00 Cr,2.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Short-Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vrion Global Pvt. Ltd.,CARE,Non-Fund-Based,A 4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs1.06 Cr,1.06,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Non-Fund-Based at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Umang Boards Ltd.,CARE,Term Loan,B,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs0.83 Cr,0.83,Paper/Packaging,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vrion Global Pvt. Ltd.,CARE,Non-Fund-Based,A 4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs0.49 Cr,0.49,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Non-Fund-Based at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Umang Boards Ltd.,CARE,Bank Guarantee,A 4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs0.20 Cr,0.2,Paper/Packaging,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ktex Nonwovens Pvt. Ltd.,CARE,NCD/Bond,BB/A4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs65.00 Cr,65.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ktex Nonwovens Pvt. Ltd.,CARE,NCD/Bond,BB/A4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs62.48 Cr,62.48,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Chemical Process Equipments Pvt. Ltd.,CARE,Bank Guarantee,A 4+,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs51.60 Cr,51.6,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vinayak Oil & Fats Pvt. Ltd.,CARE,Letter of Credit,A 4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs22.50 Cr,22.5,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Chemical Process Equipments Pvt. Ltd.,CARE,Letter of Credit,A 4+,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs21.00 Cr,21.0,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
H R Ispat Pvt. Ltd.,CARE,Term Loan,B-,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs20.75 Cr,20.75,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Navkar Urbanstructure Ltd.,CARE,Bank Guarantee,A 4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs14.00 Cr,14.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sharu Industries Pvt. Ltd.,CARE,Letter of Credit,A 4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs12.00 Cr,12.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Chemical Process Equipments Pvt. Ltd.,CARE,Term Loan,BB+,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs7.94 Cr,7.94,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ktex Nonwovens Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs6.00 Cr,6.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
H R Ispat Pvt. Ltd.,CARE,Letter of Credit,A 4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs3.75 Cr,3.75,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sun Rolling Mills Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs1.50 Cr,1.5,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Vinayak Oil & Fats Pvt. Ltd.,CARE,Bank Guarantee,BB-,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs1.00 Cr,1.0,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
W F B Baird & Co. India Pvt. Ltd.,CARE,Letter of Credit,A 3,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs333.00 Cr,333.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
I G W India Technologies Pvt. Ltd.,CARE,Term Loan,BBB+,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs92.21 Cr,92.21,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
W F B Baird & Co. India Pvt. Ltd.,CARE,NCD/Bond,BBB-/A3,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs90.00 Cr,90.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Borana Weaves Ltd.,CARE,Term Loan,BB+,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs50.50 Cr,50.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
I G W India Technologies Pvt. Ltd.,CARE,NCD/Bond,BBB+/A2,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs50.00 Cr,50.0,IT/Technology,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Safa Systems & Technologies Ltd.,CARE,Bank Guarantee,A 4,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs12.50 Cr,12.5,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
I G W India Technologies Pvt. Ltd.,CARE,NCD/Bond,BBB+/A2,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs12.00 Cr,12.0,IT/Technology,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
W F B Baird & Co. India Pvt. Ltd.,CARE,Term Loan,BBB-,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs8.67 Cr,8.67,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Borana Weaves Ltd.,CARE,NCD/Bond,BB+/A4+,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs7.00 Cr,7.0,Other,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your NCD/Bond at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Asterix Reinforced Ltd.,CARE,Fund-Based,B-,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs5.37 Cr,5.37,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Fund-Based at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Asterix Reinforced Ltd.,CARE,Fund-Based,B-,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs5.00 Cr,5.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Fund-Based at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Supreme Road Transport Pvt. Ltd.,CARE,Bank Guarantee,A 4,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs5.00 Cr,5.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Bank Guarantee at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Safa Systems & Technologies Ltd.,CARE,Term Loan,BB-,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs4.18 Cr,4.18,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Term Loan at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
King Refineries Pvt. Ltd.,CARE,Letter of Credit,A 4,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs4.00 Cr,4.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Letter of Credit at CARE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
