Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Q1_Trigger,Q1_Escalation_Date,Q1_Month,Days_Until_Escalation,Amount Cr,Amt_num,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle
Shree Gopal Govind Sponge Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-17,HOT,ULTRA HOT,2026-12-17,Dec 2026,173,Rs0.35 Cr,0.35,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-17 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Krrish Shalimar Projects Pvt. Ltd.,ACUITE,Term Loan,B-,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs120.00 Cr,120.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Acaricide India Pvt. Ltd.,ACUITE,Letter of Credit,A 4,2025-12-22,HOT,ULTRA HOT,2026-12-22,Dec 2026,178,Rs2.00 Cr,2.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-22 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Skyway R M C Plants Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs22.50 Cr,22.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
K G R Enterprises Pvt. Ltd.,ACUITE,Letter of Credit,A 4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs12.00 Cr,12.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
K G R Enterprises Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs8.00 Cr,8.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
A A Energy Pvt. Ltd.,ACUITE,Term Loan,C,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs2.68 Cr,2.68,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Perfect Mettcast Pvt. Ltd.,ACUITE,Letter of Credit,A 4,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs2.00 Cr,2.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sainath Autolinks Pvt. Ltd.,ACUITE,Term Loan,B-,2025-12-23,HOT,ULTRA HOT,2026-12-23,Dec 2026,179,Rs1.40 Cr,1.4,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-23 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Jaipur Jewels Global Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs25.00 Cr,25.0,Jewellery,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Danalakshmi Paper Mills Pvt. Ltd.,ACUITE,Term Loan,B-,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs15.00 Cr,15.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Danalakshmi Paper Mills Pvt. Ltd.,ACUITE,Letter of Credit,A 4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs9.00 Cr,9.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Jayachandran Industries Pvt. Ltd.,ACUITE,Letter of Credit,A 4,2025-12-24,HOT,ULTRA HOT,2026-12-24,Dec 2026,180,Rs7.00 Cr,7.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-24 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Brahmani Developers Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs21.30 Cr,21.3,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Brahmani Developers Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs8.74 Cr,8.74,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shrishaila Electricals (India) Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs8.00 Cr,8.0,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Goombira Tea Co. Ltd.,ACUITE,Term Loan,B-,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs7.92 Cr,7.92,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shrishaila Electricals (India) Pvt. Ltd.,ACUITE,Short-Term Loan,A 4,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs6.93 Cr,6.93,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Brahmani Developers Pvt. Ltd.,ACUITE,Letter of Credit,A 4,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs1.00 Cr,1.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shrishaila Electricals (India) Pvt. Ltd.,ACUITE,Term Loan,B,2025-12-26,HOT,ULTRA HOT,2026-12-26,Dec 2026,182,Rs0.07 Cr,0.07,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-26 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sri Bhagirath Textiles Ltd.,ACUITE,Term Loan,BB,2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs191.89 Cr,191.89,Textiles,Standard,D365,INC rating hits ULTRA HOT on 2026-12-29 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sri Bhagirath Textiles Ltd.,ACUITE,Bank Guarantee,A 4+,2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs17.00 Cr,17.0,Textiles,Standard,D365,INC rating hits ULTRA HOT on 2026-12-29 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sri Bhagirath Textiles Ltd.,ACUITE,Term Loan,BB,2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs6.11 Cr,6.11,Textiles,Standard,D365,INC rating hits ULTRA HOT on 2026-12-29 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Renuka Plasti Crafts Pvt. Ltd.,ACUITE,Term Loan,BB+,2025-12-29,HOT,ULTRA HOT,2026-12-29,Dec 2026,185,Rs2.97 Cr,2.97,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-29 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
T B E A Energy (India) Pvt. Ltd.,ACUITE,Bank Guarantee,A 4+,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs678.50 Cr,678.5,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
T B E A Energy (India) Pvt. Ltd.,ACUITE,Short-Term Loan,A 4+,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs71.25 Cr,71.25,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Lanson Motors Pvt. Ltd.,ACUITE,Term Loan,B,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs47.84 Cr,47.84,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Lanson Motors Pvt. Ltd.,ACUITE,Fund-Based,B,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs47.00 Cr,47.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Fund-Based at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
T B E A Energy (India) Pvt. Ltd.,ACUITE,Term Loan,BB-,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs35.00 Cr,35.0,Energy,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Bagkiya Constructions Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs25.00 Cr,25.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Lanson Motors Pvt. Ltd.,ACUITE,Term Loan,B,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs21.66 Cr,21.66,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Bagkiya Constructions Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs10.00 Cr,10.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Bagkiya Constructions Pvt. Ltd.,ACUITE,Letter of Credit,A 4,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs1.00 Cr,1.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Arundhati Jewellers Pvt. Ltd.,ACUITE,Term Loan,BB+,2025-12-30,LOW/MEDIUM,ULTRA HOT,2026-12-30,Dec 2026,186,Rs0.15 Cr,0.15,Jewellery,Standard,D365,INC rating hits ULTRA HOT on 2026-12-30 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Esspal International Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs2.00 Cr,2.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Esspal International Pvt. Ltd.,ACUITE,Term Loan,BB-,2026-01-02,LOW/MEDIUM,ULTRA HOT,2027-01-02,Jan 2027,189,Rs0.55 Cr,0.55,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-02 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Srinivasa Edifice Pvt. Ltd.,ACUITE,Short-Term Loan,A 4+,2026-01-13,LOW/MEDIUM,ULTRA HOT,2027-01-13,Jan 2027,200,Rs8.50 Cr,8.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-13 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Mani Export Pvt. Ltd.,ACUITE,Short-Term Loan,A 4+,2026-01-16,LOW/MEDIUM,ULTRA HOT,2027-01-16,Jan 2027,203,Rs0.42 Cr,0.42,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-01-16 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Jan 2027. Start ACER process in Sep 2026 — before the Q1 rush.
S S S Hi-Tech Constructions Pvt. Ltd.,ACUITE,Short-Term Loan,A 4,2026-02-03,LOW/MEDIUM,ULTRA HOT,2027-02-03,Feb 2027,221,Rs0.77 Cr,0.77,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-02-03 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Feb 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Jaypee Projects Ltd.,ACUITE,Short-Term Loan,A 4,2026-02-10,LOW/MEDIUM,ULTRA HOT,2027-02-10,Feb 2027,228,Rs2.00 Cr,2.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-02-10 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Feb 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Nash Robotics & Automation Pvt. Ltd.,ACUITE,Short-Term Loan,A 4,2026-02-10,LOW/MEDIUM,ULTRA HOT,2027-02-10,Feb 2027,228,Rs1.00 Cr,1.0,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2027-02-10 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Feb 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Sintex Prefab & Infra Ltd.,ACUITE,Short-Term Loan,A 4,2026-02-16,LOW/MEDIUM,ULTRA HOT,2027-02-16,Feb 2027,234,Rs543.63 Cr,543.63,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-02-16 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Feb 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Mahendra Sponge & Power Ltd.,ACUITE,Short-Term Loan,A 4+,2026-02-20,LOW/MEDIUM,ULTRA HOT,2027-02-20,Feb 2027,238,Rs18.23 Cr,18.23,Energy,Standard,D365,INC rating hits ULTRA HOT on 2027-02-20 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Feb 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Mahendra Strips Pvt. Ltd.,ACUITE,Short-Term Loan,A 4+,2026-02-20,LOW/MEDIUM,ULTRA HOT,2027-02-20,Feb 2027,238,Rs3.10 Cr,3.1,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-02-20 — prime Q1 2027 renewal target,Your Short-Term Loan at ACUITE goes critical in Feb 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Sidharth Foundations & Housing Ltd.,ACUITE,Term Loan,BB,2026-03-06,LOW/MEDIUM,ULTRA HOT,2027-03-06,Mar 2027,252,Rs82.03 Cr,82.03,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-06 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Santhosh Buildwel Infra Pvt. Ltd.,ACUITE,Bank Guarantee,A 4+,2026-03-06,LOW/MEDIUM,ULTRA HOT,2027-03-06,Mar 2027,252,Rs33.50 Cr,33.5,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-06 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
H A Q Steels Pvt. Ltd.,ACUITE,Term Loan,B-,2026-03-06,LOW/MEDIUM,ULTRA HOT,2027-03-06,Mar 2027,252,Rs22.00 Cr,22.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2027-03-06 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Evergreen International Ltd.,ACUITE,Letter of Credit,A 4,2026-03-06,LOW/MEDIUM,ULTRA HOT,2027-03-06,Mar 2027,252,Rs3.00 Cr,3.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-06 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Evergreen International Ltd.,ACUITE,Term Loan,B-,2026-03-06,LOW/MEDIUM,ULTRA HOT,2027-03-06,Mar 2027,252,Rs2.94 Cr,2.94,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-06 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Evergreen International Ltd.,ACUITE,Term Loan,B-,2026-03-06,LOW/MEDIUM,ULTRA HOT,2027-03-06,Mar 2027,252,Rs1.11 Cr,1.11,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-06 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Santhosh Buildwel Infra Pvt. Ltd.,ACUITE,Term Loan,BB,2026-03-06,LOW/MEDIUM,ULTRA HOT,2027-03-06,Mar 2027,252,Rs1.00 Cr,1.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-06 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Sidharth Foundations & Housing Ltd.,ACUITE,Term Loan,BB,2026-03-06,LOW/MEDIUM,ULTRA HOT,2027-03-06,Mar 2027,252,Rs0.97 Cr,0.97,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-06 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Evergreen International Ltd.,ACUITE,Bank Guarantee,A 4,2026-03-06,LOW/MEDIUM,ULTRA HOT,2027-03-06,Mar 2027,252,Rs0.25 Cr,0.25,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-06 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Vasundhara Cotton Mills Pvt. Ltd.,ACUITE,Term Loan,B,2026-03-10,LOW/MEDIUM,ULTRA HOT,2027-03-10,Mar 2027,256,Rs8.75 Cr,8.75,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-10 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Vasundhara Cotton Mills Pvt. Ltd.,ACUITE,Term Loan,B,2026-03-10,LOW/MEDIUM,ULTRA HOT,2027-03-10,Mar 2027,256,Rs0.41 Cr,0.41,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-10 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Malbros International Pvt. Ltd.,ACUITE,Term Loan,BB-,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,257,Rs225.00 Cr,225.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shardashree Ispat Ltd.,ACUITE,Term Loan,B-,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,257,Rs25.00 Cr,25.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Malbros International Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,257,Rs8.09 Cr,8.09,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Zuha Leather Pvt. Ltd.,ACUITE,Letter of Credit,A 4,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,257,Rs7.00 Cr,7.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Zuha Leather Pvt. Ltd.,ACUITE,Term Loan,B-,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,257,Rs0.65 Cr,0.65,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shardashree Ispat Ltd.,ACUITE,Bank Guarantee,A 4,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,257,Rs0.50 Cr,0.5,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Zuha Leather Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2026-03-11,LOW/MEDIUM,ULTRA HOT,2027-03-11,Mar 2027,257,Rs0.10 Cr,0.1,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-11 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shri Prabhulingeshwar Sugars & Chemicals Ltd.,ACUITE,Term Loan,BB+,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,258,Rs201.32 Cr,201.32,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Siddapur Distilleries Ltd.,ACUITE,Term Loan,BB+,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,258,Rs108.01 Cr,108.01,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Tejas Constructions & Infrastructure Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,258,Rs59.00 Cr,59.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
G V R Infraconstructions India Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,258,Rs47.00 Cr,47.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Bank Guarantee at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shri Vasudeva Weaving Mills Pvt. Ltd.,ACUITE,Term Loan,C,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,258,Rs19.50 Cr,19.5,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Shri Prabhulingeshwar Sugars & Chemicals Ltd.,ACUITE,Term Loan,BB+,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,258,Rs5.46 Cr,5.46,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Tejas Constructions & Infrastructure Pvt. Ltd.,ACUITE,Letter of Credit,A 4,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,258,Rs5.00 Cr,5.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Letter of Credit at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Siddapur Distilleries Ltd.,ACUITE,Term Loan,BB+,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,258,Rs4.99 Cr,4.99,Other,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
Tejas Constructions & Infrastructure Pvt. Ltd.,ACUITE,Term Loan,C,2026-03-12,LOW/MEDIUM,ULTRA HOT,2027-03-12,Mar 2027,258,Rs4.36 Cr,4.36,Construction,Standard,D365,INC rating hits ULTRA HOT on 2027-03-12 — prime Q1 2027 renewal target,Your Term Loan at ACUITE goes critical in Mar 2027. Start ACER process in Sep 2026 — before the Q1 rush.
